ID,FICO_Score,FICO_Class,Dataset_Name,Model_Name,Sampling_Technique
150,740,Very Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
151,548,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
152,753,Very Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
153,528,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
154,599,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
155,536,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
156,561,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
157,514,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
158,778,Very Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
159,549,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
160,683,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
161,612,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
162,586,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
163,598,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
164,490,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
165,556,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
166,548,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
167,604,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
168,452,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
169,734,Very Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
170,618,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
171,556,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
172,623,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
173,553,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
174,620,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
175,560,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
176,525,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
177,491,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
178,432,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
179,416,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
180,581,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
181,636,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
182,820,Very Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
183,581,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
184,449,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
185,568,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
186,723,Very Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
187,560,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
188,575,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
189,642,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
190,594,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
191,618,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
192,776,Very Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
193,606,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
194,561,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
195,630,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
196,601,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
197,634,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
198,610,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
199,684,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
200,599,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
201,668,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
202,529,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
203,579,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
204,582,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
205,508,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
206,835,Very Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
207,507,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
208,510,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
209,616,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
210,468,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
211,529,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
212,563,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
213,577,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
214,603,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
215,582,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
216,529,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
217,624,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
218,480,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
219,565,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
220,558,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
221,677,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
222,422,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
223,429,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
224,603,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
225,427,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
226,590,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
227,596,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
228,654,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
229,556,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
230,639,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
231,562,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
232,578,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
233,642,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
234,540,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
235,830,Very Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
236,700,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
237,662,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
238,637,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
239,540,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
240,448,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
241,512,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
242,551,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
243,728,Very Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
244,539,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
245,572,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
246,650,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
247,551,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
248,583,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
249,550,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
250,630,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
251,504,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
252,570,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
253,655,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
254,602,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
255,632,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
256,626,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
257,561,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
258,560,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
259,469,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
260,646,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
261,491,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
262,509,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
263,581,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
264,608,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
265,534,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
266,497,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
267,528,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
268,501,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
269,584,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
270,610,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
271,561,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
272,610,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
273,533,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
274,594,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
275,501,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
276,532,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
277,599,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
278,620,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
279,660,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
280,526,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
281,562,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
282,530,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
283,552,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
284,532,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
285,820,Very Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
286,569,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
287,654,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
288,667,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
289,657,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
290,575,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
291,533,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
292,557,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
293,512,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
294,639,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
295,532,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
296,572,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
297,746,Very Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
298,674,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
299,586,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
300,636,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
301,621,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
302,591,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
303,576,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
304,578,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
305,557,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
306,609,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
307,624,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
308,697,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
309,514,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
310,684,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
311,610,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
312,636,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
313,422,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
314,641,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
315,533,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
316,580,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
317,602,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
318,597,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
319,618,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
320,765,Very Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
321,586,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
322,648,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
323,566,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
324,564,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
325,576,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
326,578,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
327,584,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
328,567,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
329,627,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
330,588,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
331,582,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
332,528,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
333,590,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
334,706,Very Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
335,540,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
336,552,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
337,576,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
338,635,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
339,618,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
340,546,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
341,607,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
342,536,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
343,524,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
344,569,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
345,551,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
346,633,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
347,564,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
348,601,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
349,634,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
350,546,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
351,544,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
352,644,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
353,507,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
354,473,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
355,427,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
356,587,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
357,568,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
358,501,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
359,550,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
360,561,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
361,618,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
362,483,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
363,617,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
364,582,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
365,498,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
366,576,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
367,524,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
368,553,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
369,490,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
370,558,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
371,535,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
372,590,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
373,569,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
374,592,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
375,554,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
376,601,Good,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
377,483,Fair,merged_payment_customer_data.csv,Logistic Regression (Oversampling),
