ID,FICO_Score,FICO_Class,Dataset_Name,Model_Name,Sampling_Technique
94,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
95,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
96,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
97,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
98,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
99,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
100,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
101,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
102,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
103,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
104,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
105,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
106,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
107,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
108,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
109,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
110,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
111,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
112,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
113,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
114,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
115,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
116,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
117,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
118,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
119,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
120,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
121,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
122,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
123,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
124,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
125,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
126,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
127,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
128,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
129,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
130,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
131,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
132,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
133,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
134,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
135,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
136,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
137,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
138,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
139,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
140,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
141,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
142,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
143,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
144,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
145,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
146,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
147,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
148,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
149,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
150,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
151,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
152,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
153,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
154,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
155,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
156,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
157,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
158,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
159,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
160,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
161,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
162,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
163,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
164,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
165,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
166,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
167,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
168,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
169,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
170,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
171,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
172,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
173,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
174,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
175,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
176,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
177,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
178,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
179,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
180,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
181,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
182,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
183,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
184,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
185,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
186,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
187,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
188,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
189,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
190,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
191,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
192,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
193,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
194,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
195,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
196,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
197,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
198,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
199,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
200,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
201,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
202,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
203,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
204,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
205,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
206,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
207,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
208,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
209,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
210,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
211,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
212,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
213,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
214,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
215,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
216,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
217,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
218,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
219,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
220,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
221,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
222,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
223,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
224,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
225,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
226,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
227,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
228,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
229,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
230,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
231,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
232,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
233,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
234,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
235,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
236,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
237,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
238,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
239,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
240,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
241,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
242,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
243,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
244,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
245,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
246,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
247,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
248,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
249,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
250,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
251,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
252,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
253,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
254,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
255,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
256,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
257,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
258,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
259,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
260,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
261,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
262,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
263,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
264,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
265,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
266,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
267,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
268,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
269,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
270,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
271,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
272,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
273,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
274,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
275,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
276,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
277,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
278,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
279,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
280,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
281,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
282,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
283,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
284,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
285,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
286,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
287,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
288,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
289,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
290,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
291,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
292,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
293,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
294,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
295,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
296,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
297,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
298,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
299,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
300,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
301,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
302,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
303,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
304,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
305,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
306,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
307,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
308,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
309,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
310,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
311,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
312,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
313,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
314,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
315,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
316,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
317,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
318,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
319,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
320,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
321,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
322,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
323,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
324,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
325,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
326,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
327,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
328,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
329,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
330,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
331,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
332,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
333,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
334,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
335,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
336,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
337,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
338,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
339,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
340,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
341,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
342,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
343,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
344,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
345,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
346,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
347,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
348,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
349,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
350,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
351,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
352,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
353,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
354,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
355,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
356,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
357,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
358,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
359,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
360,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
361,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
362,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
363,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
364,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
365,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
366,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
367,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
368,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
369,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
370,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
371,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
372,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
373,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
374,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
375,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
376,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
377,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
378,900,Very Good,merged_payment_customer_data.csv,Decision Tree (Undersampling),
379,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
380,300,LOW,merged_payment_customer_data.csv,Decision Tree (Undersampling),
