ID,FICO_Score,Dataset_Name,Model_Name,Sampling_Technique
107,564,merged_payment_customer_data.csv,Logistic Regression,Undersampled
108,628,merged_payment_customer_data.csv,Logistic Regression,Undersampled
109,694,merged_payment_customer_data.csv,Logistic Regression,Undersampled
110,547,merged_payment_customer_data.csv,Logistic Regression,Undersampled
111,657,merged_payment_customer_data.csv,Logistic Regression,Undersampled
112,651,merged_payment_customer_data.csv,Logistic Regression,Undersampled
113,588,merged_payment_customer_data.csv,Logistic Regression,Undersampled
114,645,merged_payment_customer_data.csv,Logistic Regression,Undersampled
115,576,merged_payment_customer_data.csv,Logistic Regression,Undersampled
116,610,merged_payment_customer_data.csv,Logistic Regression,Undersampled
117,602,merged_payment_customer_data.csv,Logistic Regression,Undersampled
118,673,merged_payment_customer_data.csv,Logistic Regression,Undersampled
119,688,merged_payment_customer_data.csv,Logistic Regression,Undersampled
120,575,merged_payment_customer_data.csv,Logistic Regression,Undersampled
121,617,merged_payment_customer_data.csv,Logistic Regression,Undersampled
122,629,merged_payment_customer_data.csv,Logistic Regression,Undersampled
123,642,merged_payment_customer_data.csv,Logistic Regression,Undersampled
124,618,merged_payment_customer_data.csv,Logistic Regression,Undersampled
125,615,merged_payment_customer_data.csv,Logistic Regression,Undersampled
126,522,merged_payment_customer_data.csv,Logistic Regression,Undersampled
127,650,merged_payment_customer_data.csv,Logistic Regression,Undersampled
128,631,merged_payment_customer_data.csv,Logistic Regression,Undersampled
129,642,merged_payment_customer_data.csv,Logistic Regression,Undersampled
130,575,merged_payment_customer_data.csv,Logistic Regression,Undersampled
131,667,merged_payment_customer_data.csv,Logistic Regression,Undersampled
132,676,merged_payment_customer_data.csv,Logistic Regression,Undersampled
133,639,merged_payment_customer_data.csv,Logistic Regression,Undersampled
134,467,merged_payment_customer_data.csv,Logistic Regression,Undersampled
135,625,merged_payment_customer_data.csv,Logistic Regression,Undersampled
136,559,merged_payment_customer_data.csv,Logistic Regression,Undersampled
137,549,merged_payment_customer_data.csv,Logistic Regression,Undersampled
138,613,merged_payment_customer_data.csv,Logistic Regression,Undersampled
139,647,merged_payment_customer_data.csv,Logistic Regression,Undersampled
140,630,merged_payment_customer_data.csv,Logistic Regression,Undersampled
141,575,merged_payment_customer_data.csv,Logistic Regression,Undersampled
142,495,merged_payment_customer_data.csv,Logistic Regression,Undersampled
143,811,merged_payment_customer_data.csv,Logistic Regression,Undersampled
144,632,merged_payment_customer_data.csv,Logistic Regression,Undersampled
145,599,merged_payment_customer_data.csv,Logistic Regression,Undersampled
146,552,merged_payment_customer_data.csv,Logistic Regression,Undersampled
147,593,merged_payment_customer_data.csv,Logistic Regression,Undersampled
148,650,merged_payment_customer_data.csv,Logistic Regression,Undersampled
149,594,merged_payment_customer_data.csv,Logistic Regression,Undersampled
150,524,merged_payment_customer_data.csv,Logistic Regression,Undersampled
151,663,merged_payment_customer_data.csv,Logistic Regression,Undersampled
152,528,merged_payment_customer_data.csv,Logistic Regression,Undersampled
153,498,merged_payment_customer_data.csv,Logistic Regression,Undersampled
154,476,merged_payment_customer_data.csv,Logistic Regression,Undersampled
155,775,merged_payment_customer_data.csv,Logistic Regression,Undersampled
156,527,merged_payment_customer_data.csv,Logistic Regression,Undersampled
157,595,merged_payment_customer_data.csv,Logistic Regression,Undersampled
158,608,merged_payment_customer_data.csv,Logistic Regression,Undersampled
159,682,merged_payment_customer_data.csv,Logistic Regression,Undersampled
160,687,merged_payment_customer_data.csv,Logistic Regression,Undersampled
161,597,merged_payment_customer_data.csv,Logistic Regression,Undersampled
162,657,merged_payment_customer_data.csv,Logistic Regression,Undersampled
163,567,merged_payment_customer_data.csv,Logistic Regression,Undersampled
164,641,merged_payment_customer_data.csv,Logistic Regression,Undersampled
165,641,merged_payment_customer_data.csv,Logistic Regression,Undersampled
166,799,merged_payment_customer_data.csv,Logistic Regression,Undersampled
167,620,merged_payment_customer_data.csv,Logistic Regression,Undersampled
168,839,merged_payment_customer_data.csv,Logistic Regression,Undersampled
169,578,merged_payment_customer_data.csv,Logistic Regression,Undersampled
170,605,merged_payment_customer_data.csv,Logistic Regression,Undersampled
171,734,merged_payment_customer_data.csv,Logistic Regression,Undersampled
172,600,merged_payment_customer_data.csv,Logistic Regression,Undersampled
173,511,merged_payment_customer_data.csv,Logistic Regression,Undersampled
174,493,merged_payment_customer_data.csv,Logistic Regression,Undersampled
175,604,merged_payment_customer_data.csv,Logistic Regression,Undersampled
176,495,merged_payment_customer_data.csv,Logistic Regression,Undersampled
177,649,merged_payment_customer_data.csv,Logistic Regression,Undersampled
178,668,merged_payment_customer_data.csv,Logistic Regression,Undersampled
179,623,merged_payment_customer_data.csv,Logistic Regression,Undersampled
180,492,merged_payment_customer_data.csv,Logistic Regression,Undersampled
181,525,merged_payment_customer_data.csv,Logistic Regression,Undersampled
182,567,merged_payment_customer_data.csv,Logistic Regression,Undersampled
183,622,merged_payment_customer_data.csv,Logistic Regression,Undersampled
184,455,merged_payment_customer_data.csv,Logistic Regression,Undersampled
185,596,merged_payment_customer_data.csv,Logistic Regression,Undersampled
186,508,merged_payment_customer_data.csv,Logistic Regression,Undersampled
187,599,merged_payment_customer_data.csv,Logistic Regression,Undersampled
188,571,merged_payment_customer_data.csv,Logistic Regression,Undersampled
189,710,merged_payment_customer_data.csv,Logistic Regression,Undersampled
190,631,merged_payment_customer_data.csv,Logistic Regression,Undersampled
191,577,merged_payment_customer_data.csv,Logistic Regression,Undersampled
192,595,merged_payment_customer_data.csv,Logistic Regression,Undersampled
193,611,merged_payment_customer_data.csv,Logistic Regression,Undersampled
194,810,merged_payment_customer_data.csv,Logistic Regression,Undersampled
195,441,merged_payment_customer_data.csv,Logistic Regression,Undersampled
196,465,merged_payment_customer_data.csv,Logistic Regression,Undersampled
197,702,merged_payment_customer_data.csv,Logistic Regression,Undersampled
198,641,merged_payment_customer_data.csv,Logistic Regression,Undersampled
199,633,merged_payment_customer_data.csv,Logistic Regression,Undersampled
200,680,merged_payment_customer_data.csv,Logistic Regression,Undersampled
201,543,merged_payment_customer_data.csv,Logistic Regression,Undersampled
202,654,merged_payment_customer_data.csv,Logistic Regression,Undersampled
203,592,merged_payment_customer_data.csv,Logistic Regression,Undersampled
204,534,merged_payment_customer_data.csv,Logistic Regression,Undersampled
205,659,merged_payment_customer_data.csv,Logistic Regression,Undersampled
206,535,merged_payment_customer_data.csv,Logistic Regression,Undersampled
207,555,merged_payment_customer_data.csv,Logistic Regression,Undersampled
208,619,merged_payment_customer_data.csv,Logistic Regression,Undersampled
209,595,merged_payment_customer_data.csv,Logistic Regression,Undersampled
210,620,merged_payment_customer_data.csv,Logistic Regression,Undersampled
211,645,merged_payment_customer_data.csv,Logistic Regression,Undersampled
212,501,merged_payment_customer_data.csv,Logistic Regression,Undersampled
213,599,merged_payment_customer_data.csv,Logistic Regression,Undersampled
214,586,merged_payment_customer_data.csv,Logistic Regression,Undersampled
215,409,merged_payment_customer_data.csv,Logistic Regression,Undersampled
216,626,merged_payment_customer_data.csv,Logistic Regression,Undersampled
217,550,merged_payment_customer_data.csv,Logistic Regression,Undersampled
218,639,merged_payment_customer_data.csv,Logistic Regression,Undersampled
219,540,merged_payment_customer_data.csv,Logistic Regression,Undersampled
220,429,merged_payment_customer_data.csv,Logistic Regression,Undersampled
221,526,merged_payment_customer_data.csv,Logistic Regression,Undersampled
222,551,merged_payment_customer_data.csv,Logistic Regression,Undersampled
223,596,merged_payment_customer_data.csv,Logistic Regression,Undersampled
224,853,merged_payment_customer_data.csv,Logistic Regression,Undersampled
225,533,merged_payment_customer_data.csv,Logistic Regression,Undersampled
226,834,merged_payment_customer_data.csv,Logistic Regression,Undersampled
227,488,merged_payment_customer_data.csv,Logistic Regression,Undersampled
228,555,merged_payment_customer_data.csv,Logistic Regression,Undersampled
229,639,merged_payment_customer_data.csv,Logistic Regression,Undersampled
230,638,merged_payment_customer_data.csv,Logistic Regression,Undersampled
231,557,merged_payment_customer_data.csv,Logistic Regression,Undersampled
232,832,merged_payment_customer_data.csv,Logistic Regression,Undersampled
233,609,merged_payment_customer_data.csv,Logistic Regression,Undersampled
234,681,merged_payment_customer_data.csv,Logistic Regression,Undersampled
235,651,merged_payment_customer_data.csv,Logistic Regression,Undersampled
236,650,merged_payment_customer_data.csv,Logistic Regression,Undersampled
237,564,merged_payment_customer_data.csv,Logistic Regression,Undersampled
238,717,merged_payment_customer_data.csv,Logistic Regression,Undersampled
239,618,merged_payment_customer_data.csv,Logistic Regression,Undersampled
240,512,merged_payment_customer_data.csv,Logistic Regression,Undersampled
241,505,merged_payment_customer_data.csv,Logistic Regression,Undersampled
242,571,merged_payment_customer_data.csv,Logistic Regression,Undersampled
243,645,merged_payment_customer_data.csv,Logistic Regression,Undersampled
244,639,merged_payment_customer_data.csv,Logistic Regression,Undersampled
245,486,merged_payment_customer_data.csv,Logistic Regression,Undersampled
246,687,merged_payment_customer_data.csv,Logistic Regression,Undersampled
247,667,merged_payment_customer_data.csv,Logistic Regression,Undersampled
248,603,merged_payment_customer_data.csv,Logistic Regression,Undersampled
249,596,merged_payment_customer_data.csv,Logistic Regression,Undersampled
250,618,merged_payment_customer_data.csv,Logistic Regression,Undersampled
251,484,merged_payment_customer_data.csv,Logistic Regression,Undersampled
252,617,merged_payment_customer_data.csv,Logistic Regression,Undersampled
253,593,merged_payment_customer_data.csv,Logistic Regression,Undersampled
254,543,merged_payment_customer_data.csv,Logistic Regression,Undersampled
255,655,merged_payment_customer_data.csv,Logistic Regression,Undersampled
256,596,merged_payment_customer_data.csv,Logistic Regression,Undersampled
257,544,merged_payment_customer_data.csv,Logistic Regression,Undersampled
258,558,merged_payment_customer_data.csv,Logistic Regression,Undersampled
259,565,merged_payment_customer_data.csv,Logistic Regression,Undersampled
260,590,merged_payment_customer_data.csv,Logistic Regression,Undersampled
261,558,merged_payment_customer_data.csv,Logistic Regression,Undersampled
262,596,merged_payment_customer_data.csv,Logistic Regression,Undersampled
263,574,merged_payment_customer_data.csv,Logistic Regression,Undersampled
264,672,merged_payment_customer_data.csv,Logistic Regression,Undersampled
265,564,merged_payment_customer_data.csv,Logistic Regression,Undersampled
266,465,merged_payment_customer_data.csv,Logistic Regression,Undersampled
267,617,merged_payment_customer_data.csv,Logistic Regression,Undersampled
268,465,merged_payment_customer_data.csv,Logistic Regression,Undersampled
269,651,merged_payment_customer_data.csv,Logistic Regression,Undersampled
270,561,merged_payment_customer_data.csv,Logistic Regression,Undersampled
271,756,merged_payment_customer_data.csv,Logistic Regression,Undersampled
272,585,merged_payment_customer_data.csv,Logistic Regression,Undersampled
273,841,merged_payment_customer_data.csv,Logistic Regression,Undersampled
274,811,merged_payment_customer_data.csv,Logistic Regression,Undersampled
275,680,merged_payment_customer_data.csv,Logistic Regression,Undersampled
276,593,merged_payment_customer_data.csv,Logistic Regression,Undersampled
277,605,merged_payment_customer_data.csv,Logistic Regression,Undersampled
278,521,merged_payment_customer_data.csv,Logistic Regression,Undersampled
279,604,merged_payment_customer_data.csv,Logistic Regression,Undersampled
280,601,merged_payment_customer_data.csv,Logistic Regression,Undersampled
281,510,merged_payment_customer_data.csv,Logistic Regression,Undersampled
282,572,merged_payment_customer_data.csv,Logistic Regression,Undersampled
283,658,merged_payment_customer_data.csv,Logistic Regression,Undersampled
284,705,merged_payment_customer_data.csv,Logistic Regression,Undersampled
285,533,merged_payment_customer_data.csv,Logistic Regression,Undersampled
286,553,merged_payment_customer_data.csv,Logistic Regression,Undersampled
287,616,merged_payment_customer_data.csv,Logistic Regression,Undersampled
288,569,merged_payment_customer_data.csv,Logistic Regression,Undersampled
289,533,merged_payment_customer_data.csv,Logistic Regression,Undersampled
290,573,merged_payment_customer_data.csv,Logistic Regression,Undersampled
291,552,merged_payment_customer_data.csv,Logistic Regression,Undersampled
292,606,merged_payment_customer_data.csv,Logistic Regression,Undersampled
293,657,merged_payment_customer_data.csv,Logistic Regression,Undersampled
294,622,merged_payment_customer_data.csv,Logistic Regression,Undersampled
295,514,merged_payment_customer_data.csv,Logistic Regression,Undersampled
296,598,merged_payment_customer_data.csv,Logistic Regression,Undersampled
297,650,merged_payment_customer_data.csv,Logistic Regression,Undersampled
298,653,merged_payment_customer_data.csv,Logistic Regression,Undersampled
299,791,merged_payment_customer_data.csv,Logistic Regression,Undersampled
300,607,merged_payment_customer_data.csv,Logistic Regression,Undersampled
301,656,merged_payment_customer_data.csv,Logistic Regression,Undersampled
302,627,merged_payment_customer_data.csv,Logistic Regression,Undersampled
303,477,merged_payment_customer_data.csv,Logistic Regression,Undersampled
304,655,merged_payment_customer_data.csv,Logistic Regression,Undersampled
305,723,merged_payment_customer_data.csv,Logistic Regression,Undersampled
306,551,merged_payment_customer_data.csv,Logistic Regression,Undersampled
307,645,merged_payment_customer_data.csv,Logistic Regression,Undersampled
308,539,merged_payment_customer_data.csv,Logistic Regression,Undersampled
309,586,merged_payment_customer_data.csv,Logistic Regression,Undersampled
310,710,merged_payment_customer_data.csv,Logistic Regression,Undersampled
311,591,merged_payment_customer_data.csv,Logistic Regression,Undersampled
312,665,merged_payment_customer_data.csv,Logistic Regression,Undersampled
313,440,merged_payment_customer_data.csv,Logistic Regression,Undersampled
314,523,merged_payment_customer_data.csv,Logistic Regression,Undersampled
315,601,merged_payment_customer_data.csv,Logistic Regression,Undersampled
316,511,merged_payment_customer_data.csv,Logistic Regression,Undersampled
317,613,merged_payment_customer_data.csv,Logistic Regression,Undersampled
318,568,merged_payment_customer_data.csv,Logistic Regression,Undersampled
319,514,merged_payment_customer_data.csv,Logistic Regression,Undersampled
320,523,merged_payment_customer_data.csv,Logistic Regression,Undersampled
321,596,merged_payment_customer_data.csv,Logistic Regression,Undersampled
322,575,merged_payment_customer_data.csv,Logistic Regression,Undersampled
323,682,merged_payment_customer_data.csv,Logistic Regression,Undersampled
324,700,merged_payment_customer_data.csv,Logistic Regression,Undersampled
325,485,merged_payment_customer_data.csv,Logistic Regression,Undersampled
326,574,merged_payment_customer_data.csv,Logistic Regression,Undersampled
327,567,merged_payment_customer_data.csv,Logistic Regression,Undersampled
328,631,merged_payment_customer_data.csv,Logistic Regression,Undersampled
329,559,merged_payment_customer_data.csv,Logistic Regression,Undersampled
330,613,merged_payment_customer_data.csv,Logistic Regression,Undersampled
331,538,merged_payment_customer_data.csv,Logistic Regression,Undersampled
332,560,merged_payment_customer_data.csv,Logistic Regression,Undersampled
333,585,merged_payment_customer_data.csv,Logistic Regression,Undersampled
334,832,merged_payment_customer_data.csv,Logistic Regression,Undersampled
335,616,merged_payment_customer_data.csv,Logistic Regression,Undersampled
336,625,merged_payment_customer_data.csv,Logistic Regression,Undersampled
337,640,merged_payment_customer_data.csv,Logistic Regression,Undersampled
338,596,merged_payment_customer_data.csv,Logistic Regression,Undersampled
339,552,merged_payment_customer_data.csv,Logistic Regression,Undersampled
340,611,merged_payment_customer_data.csv,Logistic Regression,Undersampled
341,615,merged_payment_customer_data.csv,Logistic Regression,Undersampled
342,592,merged_payment_customer_data.csv,Logistic Regression,Undersampled
343,605,merged_payment_customer_data.csv,Logistic Regression,Undersampled
344,572,merged_payment_customer_data.csv,Logistic Regression,Undersampled
345,646,merged_payment_customer_data.csv,Logistic Regression,Undersampled
346,554,merged_payment_customer_data.csv,Logistic Regression,Undersampled
347,715,merged_payment_customer_data.csv,Logistic Regression,Undersampled
348,605,merged_payment_customer_data.csv,Logistic Regression,Undersampled
349,574,merged_payment_customer_data.csv,Logistic Regression,Undersampled
350,821,merged_payment_customer_data.csv,Logistic Regression,Undersampled
351,668,merged_payment_customer_data.csv,Logistic Regression,Undersampled
352,664,merged_payment_customer_data.csv,Logistic Regression,Undersampled
353,571,merged_payment_customer_data.csv,Logistic Regression,Undersampled
354,581,merged_payment_customer_data.csv,Logistic Regression,Undersampled
355,605,merged_payment_customer_data.csv,Logistic Regression,Undersampled
356,380,merged_payment_customer_data.csv,Logistic Regression,Undersampled
357,566,merged_payment_customer_data.csv,Logistic Regression,Undersampled
358,690,merged_payment_customer_data.csv,Logistic Regression,Undersampled
359,525,merged_payment_customer_data.csv,Logistic Regression,Undersampled
360,440,merged_payment_customer_data.csv,Logistic Regression,Undersampled
361,527,merged_payment_customer_data.csv,Logistic Regression,Undersampled
362,516,merged_payment_customer_data.csv,Logistic Regression,Undersampled
363,725,merged_payment_customer_data.csv,Logistic Regression,Undersampled
364,529,merged_payment_customer_data.csv,Logistic Regression,Undersampled
365,742,merged_payment_customer_data.csv,Logistic Regression,Undersampled
366,598,merged_payment_customer_data.csv,Logistic Regression,Undersampled
367,771,merged_payment_customer_data.csv,Logistic Regression,Undersampled
368,511,merged_payment_customer_data.csv,Logistic Regression,Undersampled
369,642,merged_payment_customer_data.csv,Logistic Regression,Undersampled
370,640,merged_payment_customer_data.csv,Logistic Regression,Undersampled
371,617,merged_payment_customer_data.csv,Logistic Regression,Undersampled
372,548,merged_payment_customer_data.csv,Logistic Regression,Undersampled
373,621,merged_payment_customer_data.csv,Logistic Regression,Undersampled
374,551,merged_payment_customer_data.csv,Logistic Regression,Undersampled
375,514,merged_payment_customer_data.csv,Logistic Regression,Undersampled
376,387,merged_payment_customer_data.csv,Logistic Regression,Undersampled
377,801,merged_payment_customer_data.csv,Logistic Regression,Undersampled
378,853,merged_payment_customer_data.csv,Logistic Regression,Undersampled
379,409,merged_payment_customer_data.csv,Logistic Regression,Undersampled
380,602,merged_payment_customer_data.csv,Logistic Regression,Undersampled
381,566,merged_payment_customer_data.csv,Logistic Regression,Undersampled
382,674,merged_payment_customer_data.csv,Logistic Regression,Undersampled
383,447,merged_payment_customer_data.csv,Logistic Regression,Undersampled
384,602,merged_payment_customer_data.csv,Logistic Regression,Undersampled
385,626,merged_payment_customer_data.csv,Logistic Regression,Undersampled
386,654,merged_payment_customer_data.csv,Logistic Regression,Undersampled
387,538,merged_payment_customer_data.csv,Logistic Regression,Undersampled
388,675,merged_payment_customer_data.csv,Logistic Regression,Undersampled
389,456,merged_payment_customer_data.csv,Logistic Regression,Undersampled
390,633,merged_payment_customer_data.csv,Logistic Regression,Undersampled
391,625,merged_payment_customer_data.csv,Logistic Regression,Undersampled
392,416,merged_payment_customer_data.csv,Logistic Regression,Undersampled
393,513,merged_payment_customer_data.csv,Logistic Regression,Undersampled
394,590,merged_payment_customer_data.csv,Logistic Regression,Undersampled
395,628,merged_payment_customer_data.csv,Logistic Regression,Undersampled
396,602,merged_payment_customer_data.csv,Logistic Regression,Undersampled
397,692,merged_payment_customer_data.csv,Logistic Regression,Undersampled
398,624,merged_payment_customer_data.csv,Logistic Regression,Undersampled
399,832,merged_payment_customer_data.csv,Logistic Regression,Undersampled
400,679,merged_payment_customer_data.csv,Logistic Regression,Undersampled
401,597,merged_payment_customer_data.csv,Logistic Regression,Undersampled
402,655,merged_payment_customer_data.csv,Logistic Regression,Undersampled
403,650,merged_payment_customer_data.csv,Logistic Regression,Undersampled
404,713,merged_payment_customer_data.csv,Logistic Regression,Undersampled
405,637,merged_payment_customer_data.csv,Logistic Regression,Undersampled
406,552,merged_payment_customer_data.csv,Logistic Regression,Undersampled
407,742,merged_payment_customer_data.csv,Logistic Regression,Undersampled
408,593,merged_payment_customer_data.csv,Logistic Regression,Undersampled
409,661,merged_payment_customer_data.csv,Logistic Regression,Undersampled
410,553,merged_payment_customer_data.csv,Logistic Regression,Undersampled
411,700,merged_payment_customer_data.csv,Logistic Regression,Undersampled
412,798,merged_payment_customer_data.csv,Logistic Regression,Undersampled
413,580,merged_payment_customer_data.csv,Logistic Regression,Undersampled
414,670,merged_payment_customer_data.csv,Logistic Regression,Undersampled
415,558,merged_payment_customer_data.csv,Logistic Regression,Undersampled
416,613,merged_payment_customer_data.csv,Logistic Regression,Undersampled
417,600,merged_payment_customer_data.csv,Logistic Regression,Undersampled
418,547,merged_payment_customer_data.csv,Logistic Regression,Undersampled
419,638,merged_payment_customer_data.csv,Logistic Regression,Undersampled
420,447,merged_payment_customer_data.csv,Logistic Regression,Undersampled
421,525,merged_payment_customer_data.csv,Logistic Regression,Undersampled
422,619,merged_payment_customer_data.csv,Logistic Regression,Undersampled
423,536,merged_payment_customer_data.csv,Logistic Regression,Undersampled
424,390,merged_payment_customer_data.csv,Logistic Regression,Undersampled
425,614,merged_payment_customer_data.csv,Logistic Regression,Undersampled
426,477,merged_payment_customer_data.csv,Logistic Regression,Undersampled
427,600,merged_payment_customer_data.csv,Logistic Regression,Undersampled
428,670,merged_payment_customer_data.csv,Logistic Regression,Undersampled
429,563,merged_payment_customer_data.csv,Logistic Regression,Undersampled
430,818,merged_payment_customer_data.csv,Logistic Regression,Undersampled
431,501,merged_payment_customer_data.csv,Logistic Regression,Undersampled
432,608,merged_payment_customer_data.csv,Logistic Regression,Undersampled
433,596,merged_payment_customer_data.csv,Logistic Regression,Undersampled
434,452,merged_payment_customer_data.csv,Logistic Regression,Undersampled
