ID,FICO_Score,FICO_Class,Dataset_Name,Model_Name,Sampling_Technique
50,752,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
51,620,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
52,627,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
53,595,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
54,570,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
55,627,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
56,602,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
57,638,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
58,549,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
59,603,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
60,553,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
61,531,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
62,567,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
63,608,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
64,552,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
65,617,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
66,579,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
67,575,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
68,592,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
69,631,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
70,643,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
71,539,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
72,580,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
73,495,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
74,545,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
75,531,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
76,566,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
77,650,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
78,609,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
79,650,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
80,680,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
81,625,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
82,530,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
83,545,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
84,586,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
85,550,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
86,636,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
87,564,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
88,612,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
89,586,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
90,499,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
91,768,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
92,555,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
93,535,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
94,600,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
95,535,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
96,604,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
97,536,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
98,452,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
99,417,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
100,670,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
101,555,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
102,557,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
103,552,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
104,603,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
105,670,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
106,547,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
107,570,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
108,624,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
109,681,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
110,564,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
111,647,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
112,638,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
113,591,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
114,639,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
115,583,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
116,610,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
117,600,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
118,654,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
119,668,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
120,579,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
121,621,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
122,627,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
123,630,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
124,627,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
125,606,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
126,539,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
127,642,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
128,627,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
129,633,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
130,573,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
131,657,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
132,670,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
133,629,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
134,491,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
135,622,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
136,567,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
137,551,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
138,616,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
139,645,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
140,626,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
141,577,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
142,515,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
143,778,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
144,624,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
145,590,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
146,561,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
147,582,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
148,634,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
149,598,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
150,535,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
151,656,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
152,541,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
153,518,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
154,504,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
155,745,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
156,545,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
157,594,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
158,607,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
159,667,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
160,668,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
161,603,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
162,645,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
163,578,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
164,630,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
165,633,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
166,770,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
167,616,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
168,812,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
169,591,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
170,612,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
171,712,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
172,598,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
173,533,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
174,515,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
175,598,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
176,510,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
177,636,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
178,669,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
179,620,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
180,523,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
181,549,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
182,574,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
183,614,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
184,480,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
185,593,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
186,530,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
187,598,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
188,582,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
189,691,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
190,629,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
191,586,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
192,605,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
193,604,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
194,780,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
195,457,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
196,491,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
197,683,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
198,639,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
199,632,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
200,665,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
201,545,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
202,645,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
203,608,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
204,553,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
205,653,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
206,560,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
207,564,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
208,616,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
209,602,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
210,617,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
211,632,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
212,526,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
213,610,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
214,597,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
215,431,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
216,624,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
217,547,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
218,638,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
219,545,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
220,459,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
221,532,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
222,553,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
223,602,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
224,822,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
225,548,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
226,807,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
227,506,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
228,574,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
229,627,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
230,644,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
231,567,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
232,806,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
233,606,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
234,668,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
235,645,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
236,639,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
237,577,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
238,699,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
239,617,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
240,525,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
241,513,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
242,575,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
243,627,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
244,640,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
245,497,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
246,670,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
247,657,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
248,601,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
249,605,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
250,627,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
251,506,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
252,614,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
253,603,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
254,559,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
255,647,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
256,603,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
257,551,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
258,560,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
259,575,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
260,598,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
261,554,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
262,595,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
263,580,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
264,664,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
265,568,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
266,491,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
267,620,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
268,491,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
269,642,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
270,570,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
271,725,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
272,591,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
273,815,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
274,776,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
275,673,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
276,594,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
277,612,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
278,526,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
279,600,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
280,603,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
281,534,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
282,572,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
283,649,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
284,679,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
285,552,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
286,560,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
287,619,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
288,575,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
289,549,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
290,572,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
291,564,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
292,605,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
293,643,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
294,614,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
295,532,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
296,599,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
297,639,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
298,641,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
299,768,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
300,599,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
301,647,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
302,627,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
303,493,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
304,647,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
305,700,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
306,557,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
307,635,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
308,545,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
309,590,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
310,687,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
311,597,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
312,650,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
313,464,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
314,541,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
315,603,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
316,533,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
317,612,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
318,579,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
319,540,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
320,541,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
321,603,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
322,577,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
323,661,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
324,679,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
325,511,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
326,574,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
327,568,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
328,629,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
329,574,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
330,612,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
331,556,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
332,561,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
333,584,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
334,806,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
335,614,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
336,623,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
337,632,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
338,603,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
339,559,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
340,617,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
341,618,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
342,608,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
343,603,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
344,571,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
345,645,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
346,565,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
347,707,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
348,603,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
349,582,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
350,793,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
351,650,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
352,659,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
353,581,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
354,582,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
355,606,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
356,408,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
357,571,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
358,674,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
359,544,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
360,464,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
361,543,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
362,535,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
363,698,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
364,545,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
365,726,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
366,596,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
367,744,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
368,533,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
369,641,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
370,641,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
371,616,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
372,568,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
373,626,Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
374,562,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
375,532,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
376,418,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
377,767,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
378,822,Very Good,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
379,431,Fair,merged_payment_customer_data.csv,Logistic Regression (Undersampling),
