ID,FICO_Score,FICO_Class,Dataset_Name,Model_Name,Sampling_Technique
82,680,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
83,418,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
84,606,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
85,363,LOW,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
86,735,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
87,415,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
88,590,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
89,590,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
90,788,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
91,760,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
92,490,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
93,391,LOW,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
94,785,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
95,500,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
96,700,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
97,658,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
98,544,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
99,688,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
100,463,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
101,530,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
102,490,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
103,819,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
104,613,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
105,758,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
106,490,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
107,453,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
108,866,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
109,900,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
110,480,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
111,514,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
112,798,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
113,728,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
114,595,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
115,766,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
116,700,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
117,363,LOW,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
118,490,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
119,560,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
120,705,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
121,700,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
122,453,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
123,811,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
124,300,LOW,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
125,560,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
126,788,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
127,853,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
128,571,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
129,490,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
130,565,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
131,597,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
132,432,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
133,549,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
134,518,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
135,788,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
136,454,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
137,590,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
138,581,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
139,711,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
140,587,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
141,518,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
142,560,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
143,549,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
144,514,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
145,532,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
146,598,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
147,602,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
148,532,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
149,565,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
150,590,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
151,521,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
152,432,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
153,530,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
154,315,LOW,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
155,504,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
156,565,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
157,813,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
158,571,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
159,640,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
160,560,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
161,668,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
162,560,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
163,555,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
164,623,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
165,597,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
166,532,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
167,580,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
168,686,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
169,522,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
170,406,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
171,845,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
172,555,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
173,521,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
174,732,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
175,597,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
176,554,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
177,587,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
178,560,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
179,640,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
180,587,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
181,582,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
182,686,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
183,680,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
184,475,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
185,573,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
186,514,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
187,780,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
188,590,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
189,678,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
190,900,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
191,581,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
192,327,LOW,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
193,406,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
194,518,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
195,728,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
196,686,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
197,471,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
198,700,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
199,587,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
200,587,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
201,565,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
202,654,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
203,532,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
204,560,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
205,518,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
206,529,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
207,565,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
208,595,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
209,453,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
210,597,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
211,565,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
212,432,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
213,763,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
214,700,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
215,432,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
216,707,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
217,521,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
218,521,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
219,739,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
220,661,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
221,502,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
222,680,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
223,613,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
224,582,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
225,471,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
226,813,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
227,432,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
228,700,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
229,514,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
230,518,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
231,554,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
232,598,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
233,775,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
234,532,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
235,686,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
236,418,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
237,471,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
238,684,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
239,590,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
240,680,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
241,406,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
242,900,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
243,676,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
244,655,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
245,788,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
246,654,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
247,597,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
248,493,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
249,490,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
250,532,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
251,661,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
252,529,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
253,439,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
254,439,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
255,616,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
256,705,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
257,587,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
258,582,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
259,623,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
260,661,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
261,754,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
262,432,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
263,400,LOW,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
264,762,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
265,614,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
266,705,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
267,751,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
268,517,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
269,900,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
270,739,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
271,660,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
272,820,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
273,406,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
274,676,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
275,597,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
276,530,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
277,788,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
278,439,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
279,489,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
280,580,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
281,415,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
282,680,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
283,504,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
284,711,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
285,514,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
286,640,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
287,489,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
288,635,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
289,788,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
290,453,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
291,521,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
292,616,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
293,540,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
294,900,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
295,661,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
296,530,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
297,517,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
298,518,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
299,652,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
300,661,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
301,773,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
302,766,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
303,532,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
304,530,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
305,680,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
306,700,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
307,654,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
308,587,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
309,788,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
310,514,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
311,680,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
312,658,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
313,327,LOW,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
314,680,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
315,707,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
316,711,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
317,582,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
318,700,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
319,813,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
320,532,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
321,532,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
322,518,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
323,587,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
324,560,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
325,439,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
326,691,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
327,761,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
328,728,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
329,517,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
330,597,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
331,597,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
332,361,LOW,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
333,587,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
334,553,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
335,732,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
336,788,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
337,833,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
338,728,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
339,813,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
340,549,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
341,582,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
342,490,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
343,300,LOW,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
344,813,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
345,713,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
346,530,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
347,415,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
348,502,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
349,521,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
350,811,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
351,691,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
352,676,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
353,529,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
354,739,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
355,819,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
356,739,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
357,439,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
358,468,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
359,676,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
360,587,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
361,700,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
362,676,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
363,602,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
364,490,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
365,489,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
366,684,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
367,655,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
368,521,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
369,658,Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
370,439,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
371,514,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
372,597,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
373,590,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
374,432,Fair,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
375,798,Very Good,CleanedOriginalDataset.csv,Decision Tree (Undersampling),
