ID,FICO_Score,Dataset_Name,Model_Name,Sampling_Technique
157,867,CleanedOriginalDataset.csv,XGBoost,
158,732,CleanedOriginalDataset.csv,XGBoost,
159,791,CleanedOriginalDataset.csv,XGBoost,
160,831,CleanedOriginalDataset.csv,XGBoost,
161,846,CleanedOriginalDataset.csv,XGBoost,
162,891,CleanedOriginalDataset.csv,XGBoost,
163,864,CleanedOriginalDataset.csv,XGBoost,
164,870,CleanedOriginalDataset.csv,XGBoost,
165,871,CleanedOriginalDataset.csv,XGBoost,
166,858,CleanedOriginalDataset.csv,XGBoost,
167,862,CleanedOriginalDataset.csv,XGBoost,
168,804,CleanedOriginalDataset.csv,XGBoost,
169,865,CleanedOriginalDataset.csv,XGBoost,
170,876,CleanedOriginalDataset.csv,XGBoost,
171,860,CleanedOriginalDataset.csv,XGBoost,
172,878,CleanedOriginalDataset.csv,XGBoost,
173,747,CleanedOriginalDataset.csv,XGBoost,
174,859,CleanedOriginalDataset.csv,XGBoost,
175,844,CleanedOriginalDataset.csv,XGBoost,
176,828,CleanedOriginalDataset.csv,XGBoost,
177,884,CleanedOriginalDataset.csv,XGBoost,
178,867,CleanedOriginalDataset.csv,XGBoost,
179,727,CleanedOriginalDataset.csv,XGBoost,
180,877,CleanedOriginalDataset.csv,XGBoost,
181,865,CleanedOriginalDataset.csv,XGBoost,
182,654,CleanedOriginalDataset.csv,XGBoost,
183,876,CleanedOriginalDataset.csv,XGBoost,
184,888,CleanedOriginalDataset.csv,XGBoost,
185,786,CleanedOriginalDataset.csv,XGBoost,
186,856,CleanedOriginalDataset.csv,XGBoost,
187,840,CleanedOriginalDataset.csv,XGBoost,
188,894,CleanedOriginalDataset.csv,XGBoost,
189,824,CleanedOriginalDataset.csv,XGBoost,
190,864,CleanedOriginalDataset.csv,XGBoost,
191,866,CleanedOriginalDataset.csv,XGBoost,
192,861,CleanedOriginalDataset.csv,XGBoost,
193,882,CleanedOriginalDataset.csv,XGBoost,
194,853,CleanedOriginalDataset.csv,XGBoost,
195,876,CleanedOriginalDataset.csv,XGBoost,
196,854,CleanedOriginalDataset.csv,XGBoost,
197,866,CleanedOriginalDataset.csv,XGBoost,
198,838,CleanedOriginalDataset.csv,XGBoost,
199,881,CleanedOriginalDataset.csv,XGBoost,
200,840,CleanedOriginalDataset.csv,XGBoost,
201,779,CleanedOriginalDataset.csv,XGBoost,
202,874,CleanedOriginalDataset.csv,XGBoost,
203,765,CleanedOriginalDataset.csv,XGBoost,
204,857,CleanedOriginalDataset.csv,XGBoost,
205,815,CleanedOriginalDataset.csv,XGBoost,
206,782,CleanedOriginalDataset.csv,XGBoost,
207,767,CleanedOriginalDataset.csv,XGBoost,
208,857,CleanedOriginalDataset.csv,XGBoost,
209,858,CleanedOriginalDataset.csv,XGBoost,
210,824,CleanedOriginalDataset.csv,XGBoost,
211,889,CleanedOriginalDataset.csv,XGBoost,
212,847,CleanedOriginalDataset.csv,XGBoost,
213,785,CleanedOriginalDataset.csv,XGBoost,
214,873,CleanedOriginalDataset.csv,XGBoost,
215,893,CleanedOriginalDataset.csv,XGBoost,
216,739,CleanedOriginalDataset.csv,XGBoost,
217,845,CleanedOriginalDataset.csv,XGBoost,
218,878,CleanedOriginalDataset.csv,XGBoost,
219,854,CleanedOriginalDataset.csv,XGBoost,
220,802,CleanedOriginalDataset.csv,XGBoost,
221,856,CleanedOriginalDataset.csv,XGBoost,
222,869,CleanedOriginalDataset.csv,XGBoost,
223,800,CleanedOriginalDataset.csv,XGBoost,
224,878,CleanedOriginalDataset.csv,XGBoost,
225,820,CleanedOriginalDataset.csv,XGBoost,
226,884,CleanedOriginalDataset.csv,XGBoost,
227,894,CleanedOriginalDataset.csv,XGBoost,
228,759,CleanedOriginalDataset.csv,XGBoost,
229,809,CleanedOriginalDataset.csv,XGBoost,
230,851,CleanedOriginalDataset.csv,XGBoost,
231,800,CleanedOriginalDataset.csv,XGBoost,
232,777,CleanedOriginalDataset.csv,XGBoost,
233,829,CleanedOriginalDataset.csv,XGBoost,
234,843,CleanedOriginalDataset.csv,XGBoost,
235,812,CleanedOriginalDataset.csv,XGBoost,
236,815,CleanedOriginalDataset.csv,XGBoost,
237,832,CleanedOriginalDataset.csv,XGBoost,
238,880,CleanedOriginalDataset.csv,XGBoost,
239,829,CleanedOriginalDataset.csv,XGBoost,
240,658,CleanedOriginalDataset.csv,XGBoost,
241,807,CleanedOriginalDataset.csv,XGBoost,
242,819,CleanedOriginalDataset.csv,XGBoost,
243,895,CleanedOriginalDataset.csv,XGBoost,
244,869,CleanedOriginalDataset.csv,XGBoost,
245,887,CleanedOriginalDataset.csv,XGBoost,
246,839,CleanedOriginalDataset.csv,XGBoost,
247,853,CleanedOriginalDataset.csv,XGBoost,
248,757,CleanedOriginalDataset.csv,XGBoost,
249,822,CleanedOriginalDataset.csv,XGBoost,
250,837,CleanedOriginalDataset.csv,XGBoost,
251,897,CleanedOriginalDataset.csv,XGBoost,
252,873,CleanedOriginalDataset.csv,XGBoost,
253,737,CleanedOriginalDataset.csv,XGBoost,
254,801,CleanedOriginalDataset.csv,XGBoost,
255,843,CleanedOriginalDataset.csv,XGBoost,
256,846,CleanedOriginalDataset.csv,XGBoost,
257,812,CleanedOriginalDataset.csv,XGBoost,
258,887,CleanedOriginalDataset.csv,XGBoost,
259,892,CleanedOriginalDataset.csv,XGBoost,
260,844,CleanedOriginalDataset.csv,XGBoost,
261,893,CleanedOriginalDataset.csv,XGBoost,
262,871,CleanedOriginalDataset.csv,XGBoost,
263,886,CleanedOriginalDataset.csv,XGBoost,
264,780,CleanedOriginalDataset.csv,XGBoost,
265,874,CleanedOriginalDataset.csv,XGBoost,
266,842,CleanedOriginalDataset.csv,XGBoost,
267,762,CleanedOriginalDataset.csv,XGBoost,
268,855,CleanedOriginalDataset.csv,XGBoost,
269,873,CleanedOriginalDataset.csv,XGBoost,
270,667,CleanedOriginalDataset.csv,XGBoost,
271,842,CleanedOriginalDataset.csv,XGBoost,
272,676,CleanedOriginalDataset.csv,XGBoost,
273,790,CleanedOriginalDataset.csv,XGBoost,
274,883,CleanedOriginalDataset.csv,XGBoost,
275,833,CleanedOriginalDataset.csv,XGBoost,
276,843,CleanedOriginalDataset.csv,XGBoost,
277,801,CleanedOriginalDataset.csv,XGBoost,
278,885,CleanedOriginalDataset.csv,XGBoost,
279,730,CleanedOriginalDataset.csv,XGBoost,
280,881,CleanedOriginalDataset.csv,XGBoost,
281,827,CleanedOriginalDataset.csv,XGBoost,
282,828,CleanedOriginalDataset.csv,XGBoost,
283,880,CleanedOriginalDataset.csv,XGBoost,
284,893,CleanedOriginalDataset.csv,XGBoost,
285,847,CleanedOriginalDataset.csv,XGBoost,
286,890,CleanedOriginalDataset.csv,XGBoost,
287,883,CleanedOriginalDataset.csv,XGBoost,
288,866,CleanedOriginalDataset.csv,XGBoost,
289,629,CleanedOriginalDataset.csv,XGBoost,
290,867,CleanedOriginalDataset.csv,XGBoost,
291,843,CleanedOriginalDataset.csv,XGBoost,
292,872,CleanedOriginalDataset.csv,XGBoost,
293,842,CleanedOriginalDataset.csv,XGBoost,
294,803,CleanedOriginalDataset.csv,XGBoost,
295,889,CleanedOriginalDataset.csv,XGBoost,
296,871,CleanedOriginalDataset.csv,XGBoost,
297,766,CleanedOriginalDataset.csv,XGBoost,
298,829,CleanedOriginalDataset.csv,XGBoost,
299,786,CleanedOriginalDataset.csv,XGBoost,
300,880,CleanedOriginalDataset.csv,XGBoost,
301,874,CleanedOriginalDataset.csv,XGBoost,
302,895,CleanedOriginalDataset.csv,XGBoost,
303,830,CleanedOriginalDataset.csv,XGBoost,
304,834,CleanedOriginalDataset.csv,XGBoost,
305,834,CleanedOriginalDataset.csv,XGBoost,
306,859,CleanedOriginalDataset.csv,XGBoost,
307,774,CleanedOriginalDataset.csv,XGBoost,
308,881,CleanedOriginalDataset.csv,XGBoost,
309,845,CleanedOriginalDataset.csv,XGBoost,
310,889,CleanedOriginalDataset.csv,XGBoost,
311,756,CleanedOriginalDataset.csv,XGBoost,
312,818,CleanedOriginalDataset.csv,XGBoost,
313,657,CleanedOriginalDataset.csv,XGBoost,
314,810,CleanedOriginalDataset.csv,XGBoost,
315,887,CleanedOriginalDataset.csv,XGBoost,
316,817,CleanedOriginalDataset.csv,XGBoost,
317,864,CleanedOriginalDataset.csv,XGBoost,
318,831,CleanedOriginalDataset.csv,XGBoost,
319,858,CleanedOriginalDataset.csv,XGBoost,
320,785,CleanedOriginalDataset.csv,XGBoost,
321,884,CleanedOriginalDataset.csv,XGBoost,
322,718,CleanedOriginalDataset.csv,XGBoost,
323,824,CleanedOriginalDataset.csv,XGBoost,
324,862,CleanedOriginalDataset.csv,XGBoost,
325,863,CleanedOriginalDataset.csv,XGBoost,
326,885,CleanedOriginalDataset.csv,XGBoost,
327,867,CleanedOriginalDataset.csv,XGBoost,
328,886,CleanedOriginalDataset.csv,XGBoost,
329,774,CleanedOriginalDataset.csv,XGBoost,
330,887,CleanedOriginalDataset.csv,XGBoost,
331,863,CleanedOriginalDataset.csv,XGBoost,
332,823,CleanedOriginalDataset.csv,XGBoost,
333,727,CleanedOriginalDataset.csv,XGBoost,
334,856,CleanedOriginalDataset.csv,XGBoost,
335,876,CleanedOriginalDataset.csv,XGBoost,
336,859,CleanedOriginalDataset.csv,XGBoost,
337,860,CleanedOriginalDataset.csv,XGBoost,
338,894,CleanedOriginalDataset.csv,XGBoost,
339,843,CleanedOriginalDataset.csv,XGBoost,
340,716,CleanedOriginalDataset.csv,XGBoost,
341,869,CleanedOriginalDataset.csv,XGBoost,
342,851,CleanedOriginalDataset.csv,XGBoost,
343,845,CleanedOriginalDataset.csv,XGBoost,
344,758,CleanedOriginalDataset.csv,XGBoost,
345,893,CleanedOriginalDataset.csv,XGBoost,
346,834,CleanedOriginalDataset.csv,XGBoost,
347,696,CleanedOriginalDataset.csv,XGBoost,
348,857,CleanedOriginalDataset.csv,XGBoost,
349,788,CleanedOriginalDataset.csv,XGBoost,
350,870,CleanedOriginalDataset.csv,XGBoost,
351,887,CleanedOriginalDataset.csv,XGBoost,
352,893,CleanedOriginalDataset.csv,XGBoost,
353,779,CleanedOriginalDataset.csv,XGBoost,
354,816,CleanedOriginalDataset.csv,XGBoost,
355,833,CleanedOriginalDataset.csv,XGBoost,
356,854,CleanedOriginalDataset.csv,XGBoost,
357,842,CleanedOriginalDataset.csv,XGBoost,
358,883,CleanedOriginalDataset.csv,XGBoost,
359,888,CleanedOriginalDataset.csv,XGBoost,
360,890,CleanedOriginalDataset.csv,XGBoost,
361,878,CleanedOriginalDataset.csv,XGBoost,
362,882,CleanedOriginalDataset.csv,XGBoost,
363,832,CleanedOriginalDataset.csv,XGBoost,
364,888,CleanedOriginalDataset.csv,XGBoost,
365,888,CleanedOriginalDataset.csv,XGBoost,
366,849,CleanedOriginalDataset.csv,XGBoost,
367,880,CleanedOriginalDataset.csv,XGBoost,
368,815,CleanedOriginalDataset.csv,XGBoost,
369,869,CleanedOriginalDataset.csv,XGBoost,
370,879,CleanedOriginalDataset.csv,XGBoost,
371,843,CleanedOriginalDataset.csv,XGBoost,
372,854,CleanedOriginalDataset.csv,XGBoost,
373,855,CleanedOriginalDataset.csv,XGBoost,
374,866,CleanedOriginalDataset.csv,XGBoost,
375,870,CleanedOriginalDataset.csv,XGBoost,
376,888,CleanedOriginalDataset.csv,XGBoost,
377,835,CleanedOriginalDataset.csv,XGBoost,
378,788,CleanedOriginalDataset.csv,XGBoost,
379,780,CleanedOriginalDataset.csv,XGBoost,
380,806,CleanedOriginalDataset.csv,XGBoost,
381,866,CleanedOriginalDataset.csv,XGBoost,
382,836,CleanedOriginalDataset.csv,XGBoost,
383,861,CleanedOriginalDataset.csv,XGBoost,
384,872,CleanedOriginalDataset.csv,XGBoost,
385,819,CleanedOriginalDataset.csv,XGBoost,
386,877,CleanedOriginalDataset.csv,XGBoost,
387,824,CleanedOriginalDataset.csv,XGBoost,
388,888,CleanedOriginalDataset.csv,XGBoost,
389,868,CleanedOriginalDataset.csv,XGBoost,
390,858,CleanedOriginalDataset.csv,XGBoost,
391,847,CleanedOriginalDataset.csv,XGBoost,
392,595,CleanedOriginalDataset.csv,XGBoost,
393,813,CleanedOriginalDataset.csv,XGBoost,
394,870,CleanedOriginalDataset.csv,XGBoost,
395,759,CleanedOriginalDataset.csv,XGBoost,
396,785,CleanedOriginalDataset.csv,XGBoost,
397,877,CleanedOriginalDataset.csv,XGBoost,
398,858,CleanedOriginalDataset.csv,XGBoost,
399,849,CleanedOriginalDataset.csv,XGBoost,
400,860,CleanedOriginalDataset.csv,XGBoost,
401,818,CleanedOriginalDataset.csv,XGBoost,
402,834,CleanedOriginalDataset.csv,XGBoost,
403,734,CleanedOriginalDataset.csv,XGBoost,
404,882,CleanedOriginalDataset.csv,XGBoost,
405,875,CleanedOriginalDataset.csv,XGBoost,
406,867,CleanedOriginalDataset.csv,XGBoost,
407,867,CleanedOriginalDataset.csv,XGBoost,
408,864,CleanedOriginalDataset.csv,XGBoost,
409,838,CleanedOriginalDataset.csv,XGBoost,
410,820,CleanedOriginalDataset.csv,XGBoost,
411,861,CleanedOriginalDataset.csv,XGBoost,
412,889,CleanedOriginalDataset.csv,XGBoost,
413,753,CleanedOriginalDataset.csv,XGBoost,
414,799,CleanedOriginalDataset.csv,XGBoost,
415,798,CleanedOriginalDataset.csv,XGBoost,
416,751,CleanedOriginalDataset.csv,XGBoost,
417,861,CleanedOriginalDataset.csv,XGBoost,
418,849,CleanedOriginalDataset.csv,XGBoost,
419,879,CleanedOriginalDataset.csv,XGBoost,
420,861,CleanedOriginalDataset.csv,XGBoost,
421,861,CleanedOriginalDataset.csv,XGBoost,
422,821,CleanedOriginalDataset.csv,XGBoost,
423,873,CleanedOriginalDataset.csv,XGBoost,
424,810,CleanedOriginalDataset.csv,XGBoost,
425,828,CleanedOriginalDataset.csv,XGBoost,
426,875,CleanedOriginalDataset.csv,XGBoost,
427,864,CleanedOriginalDataset.csv,XGBoost,
428,835,CleanedOriginalDataset.csv,XGBoost,
429,859,CleanedOriginalDataset.csv,XGBoost,
430,853,CleanedOriginalDataset.csv,XGBoost,
431,852,CleanedOriginalDataset.csv,XGBoost,
432,856,CleanedOriginalDataset.csv,XGBoost,
433,866,CleanedOriginalDataset.csv,XGBoost,
434,813,CleanedOriginalDataset.csv,XGBoost,
435,894,CleanedOriginalDataset.csv,XGBoost,
436,877,CleanedOriginalDataset.csv,XGBoost,
437,770,CleanedOriginalDataset.csv,XGBoost,
438,744,CleanedOriginalDataset.csv,XGBoost,
439,862,CleanedOriginalDataset.csv,XGBoost,
440,740,CleanedOriginalDataset.csv,XGBoost,
441,858,CleanedOriginalDataset.csv,XGBoost,
442,844,CleanedOriginalDataset.csv,XGBoost,
443,779,CleanedOriginalDataset.csv,XGBoost,
444,888,CleanedOriginalDataset.csv,XGBoost,
445,893,CleanedOriginalDataset.csv,XGBoost,
446,824,CleanedOriginalDataset.csv,XGBoost,
447,847,CleanedOriginalDataset.csv,XGBoost,
448,850,CleanedOriginalDataset.csv,XGBoost,
449,857,CleanedOriginalDataset.csv,XGBoost,
450,879,CleanedOriginalDataset.csv,XGBoost,
451,827,CleanedOriginalDataset.csv,XGBoost,
452,879,CleanedOriginalDataset.csv,XGBoost,
453,833,CleanedOriginalDataset.csv,XGBoost,
454,758,CleanedOriginalDataset.csv,XGBoost,
455,846,CleanedOriginalDataset.csv,XGBoost,
456,840,CleanedOriginalDataset.csv,XGBoost,
457,875,CleanedOriginalDataset.csv,XGBoost,
458,822,CleanedOriginalDataset.csv,XGBoost,
459,759,CleanedOriginalDataset.csv,XGBoost,
460,855,CleanedOriginalDataset.csv,XGBoost,
461,879,CleanedOriginalDataset.csv,XGBoost,
462,882,CleanedOriginalDataset.csv,XGBoost,
463,819,CleanedOriginalDataset.csv,XGBoost,
464,877,CleanedOriginalDataset.csv,XGBoost,
465,857,CleanedOriginalDataset.csv,XGBoost,
466,866,CleanedOriginalDataset.csv,XGBoost,
467,725,CleanedOriginalDataset.csv,XGBoost,
468,823,CleanedOriginalDataset.csv,XGBoost,
469,844,CleanedOriginalDataset.csv,XGBoost,
470,847,CleanedOriginalDataset.csv,XGBoost,
471,889,CleanedOriginalDataset.csv,XGBoost,
472,826,CleanedOriginalDataset.csv,XGBoost,
473,870,CleanedOriginalDataset.csv,XGBoost,
474,825,CleanedOriginalDataset.csv,XGBoost,
475,769,CleanedOriginalDataset.csv,XGBoost,
476,845,CleanedOriginalDataset.csv,XGBoost,
477,788,CleanedOriginalDataset.csv,XGBoost,
478,852,CleanedOriginalDataset.csv,XGBoost,
479,865,CleanedOriginalDataset.csv,XGBoost,
480,833,CleanedOriginalDataset.csv,XGBoost,
481,640,CleanedOriginalDataset.csv,XGBoost,
482,835,CleanedOriginalDataset.csv,XGBoost,
483,801,CleanedOriginalDataset.csv,XGBoost,
484,847,CleanedOriginalDataset.csv,XGBoost,
485,841,CleanedOriginalDataset.csv,XGBoost,
486,886,CleanedOriginalDataset.csv,XGBoost,
487,808,CleanedOriginalDataset.csv,XGBoost,
488,880,CleanedOriginalDataset.csv,XGBoost,
489,775,CleanedOriginalDataset.csv,XGBoost,
490,838,CleanedOriginalDataset.csv,XGBoost,
491,850,CleanedOriginalDataset.csv,XGBoost,
492,821,CleanedOriginalDataset.csv,XGBoost,
493,767,CleanedOriginalDataset.csv,XGBoost,
494,811,CleanedOriginalDataset.csv,XGBoost,
495,833,CleanedOriginalDataset.csv,XGBoost,
496,612,CleanedOriginalDataset.csv,XGBoost,
497,880,CleanedOriginalDataset.csv,XGBoost,
498,878,CleanedOriginalDataset.csv,XGBoost,
499,779,CleanedOriginalDataset.csv,XGBoost,
500,867,CleanedOriginalDataset.csv,XGBoost,
501,719,CleanedOriginalDataset.csv,XGBoost,
502,888,CleanedOriginalDataset.csv,XGBoost,
503,850,CleanedOriginalDataset.csv,XGBoost,
504,804,CleanedOriginalDataset.csv,XGBoost,
505,837,CleanedOriginalDataset.csv,XGBoost,
506,788,CleanedOriginalDataset.csv,XGBoost,
507,891,CleanedOriginalDataset.csv,XGBoost,
508,885,CleanedOriginalDataset.csv,XGBoost,
509,882,CleanedOriginalDataset.csv,XGBoost,
510,831,CleanedOriginalDataset.csv,XGBoost,
511,837,CleanedOriginalDataset.csv,XGBoost,
512,892,CleanedOriginalDataset.csv,XGBoost,
513,891,CleanedOriginalDataset.csv,XGBoost,
514,893,CleanedOriginalDataset.csv,XGBoost,
515,822,CleanedOriginalDataset.csv,XGBoost,
516,878,CleanedOriginalDataset.csv,XGBoost,
517,875,CleanedOriginalDataset.csv,XGBoost,
518,889,CleanedOriginalDataset.csv,XGBoost,
519,847,CleanedOriginalDataset.csv,XGBoost,
520,803,CleanedOriginalDataset.csv,XGBoost,
521,844,CleanedOriginalDataset.csv,XGBoost,
522,820,CleanedOriginalDataset.csv,XGBoost,
523,864,CleanedOriginalDataset.csv,XGBoost,
524,817,CleanedOriginalDataset.csv,XGBoost,
525,805,CleanedOriginalDataset.csv,XGBoost,
526,879,CleanedOriginalDataset.csv,XGBoost,
527,830,CleanedOriginalDataset.csv,XGBoost,
528,878,CleanedOriginalDataset.csv,XGBoost,
529,881,CleanedOriginalDataset.csv,XGBoost,
530,880,CleanedOriginalDataset.csv,XGBoost,
531,873,CleanedOriginalDataset.csv,XGBoost,
532,815,CleanedOriginalDataset.csv,XGBoost,
533,828,CleanedOriginalDataset.csv,XGBoost,
534,852,CleanedOriginalDataset.csv,XGBoost,
