,FICO_Score,FICO_Class
236,575,Fair
237,553,Fair
238,727,Very Good
239,641,Good
240,520,Fair
241,624,Good
242,488,Fair
243,772,Very Good
244,676,Good
245,741,Very Good
246,786,Very Good
247,606,Good
248,470,Fair
249,574,Fair
250,601,Good
251,778,Very Good
252,711,Very Good
253,502,Fair
254,554,Fair
255,717,Very Good
256,611,Good
257,560,Fair
258,774,Very Good
259,768,Very Good
260,708,Very Good
261,782,Very Good
262,728,Very Good
263,703,Very Good
264,460,Fair
265,606,Good
266,629,Good
267,506,Fair
268,615,Good
269,677,Good
270,452,Fair
271,694,Good
272,450,Fair
273,454,Fair
274,728,Very Good
275,600,Fair
276,670,Good
277,525,Fair
278,726,Very Good
279,562,Fair
280,636,Good
281,557,Fair
282,625,Good
283,710,Very Good
284,791,Very Good
285,591,Fair
286,829,Very Good
287,569,Fair
288,594,Fair
289,454,Fair
290,747,Very Good
291,534,Fair
292,664,Good
293,549,Fair
294,476,Fair
295,734,Very Good
296,722,Very Good
297,529,Fair
298,545,Fair
299,553,Fair
300,731,Very Good
301,769,Very Good
302,781,Very Good
303,478,Fair
304,538,Fair
305,618,Good
306,643,Good
307,650,Good
308,801,Very Good
309,571,Fair
310,763,Very Good
311,434,Fair
312,607,Good
313,461,Fair
314,547,Fair
315,708,Very Good
316,504,Fair
317,686,Good
318,559,Fair
319,602,Good
320,463,Fair
321,740,Very Good
322,586,Fair
323,639,Good
324,680,Good
325,712,Very Good
326,724,Very Good
327,533,Fair
328,702,Very Good
329,450,Fair
330,728,Very Good
331,661,Good
332,592,Fair
333,471,Fair
334,614,Good
335,723,Very Good
336,565,Fair
337,727,Very Good
338,751,Very Good
339,632,Good
340,455,Fair
341,717,Very Good
342,611,Good
343,553,Fair
344,485,Fair
345,808,Very Good
346,555,Fair
347,454,Fair
348,581,Fair
349,597,Fair
350,644,Good
351,733,Very Good
352,801,Very Good
353,454,Fair
354,418,Fair
355,684,Good
356,540,Fair
357,615,Good
358,764,Very Good
359,645,Good
360,764,Very Good
361,701,Very Good
362,690,Good
363,635,Good
364,776,Very Good
365,792,Very Good
366,721,Very Good
367,664,Good
368,525,Fair
369,656,Good
370,540,Fair
371,716,Very Good
372,601,Good
373,679,Good
374,713,Very Good
375,711,Very Good
376,711,Very Good
377,721,Very Good
378,520,Fair
379,486,Fair
380,598,Fair
381,496,Fair
382,525,Fair
383,717,Very Good
384,723,Very Good
385,538,Fair
386,717,Very Good
387,518,Fair
388,665,Good
389,643,Good
390,622,Good
391,575,Fair
392,482,Fair
393,572,Fair
394,627,Good
395,586,Fair
396,531,Fair
397,748,Very Good
398,597,Fair
399,628,Good
400,692,Good
401,580,Fair
402,621,Good
403,465,Fair
404,674,Good
405,683,Good
406,692,Good
407,706,Very Good
408,701,Very Good
409,616,Good
410,521,Fair
411,620,Good
412,746,Very Good
413,481,Fair
414,511,Fair
415,620,Good
416,535,Fair
417,500,Fair
418,672,Good
419,728,Very Good
420,702,Very Good
421,642,Good
422,541,Fair
423,740,Very Good
424,600,Fair
425,578,Fair
426,677,Good
427,666,Good
428,585,Fair
429,612,Good
430,656,Good
431,537,Fair
432,639,Good
433,658,Good
434,565,Fair
435,805,Very Good
436,674,Good
437,499,Fair
438,503,Fair
439,639,Good
440,470,Fair
441,754,Very Good
442,610,Good
443,498,Fair
444,704,Very Good
445,782,Very Good
446,606,Good
447,714,Very Good
448,614,Good
449,635,Good
450,615,Good
451,637,Good
452,734,Very Good
453,490,Fair
454,537,Fair
455,629,Good
456,656,Good
457,712,Very Good
458,609,Good
459,461,Fair
460,637,Good
461,679,Good
462,670,Good
463,571,Fair
464,636,Good
465,737,Very Good
466,694,Good
467,586,Fair
468,600,Fair
469,534,Fair
470,573,Fair
471,737,Very Good
472,695,Good
473,711,Very Good
474,476,Fair
475,494,Fair
476,571,Fair
477,507,Fair
478,637,Good
479,706,Very Good
480,598,Fair
481,459,Fair
482,573,Fair
483,460,Fair
484,622,Good
485,701,Very Good
486,760,Very Good
487,506,Fair
488,840,Very Good
489,540,Fair
490,604,Good
491,602,Good
492,587,Fair
493,527,Fair
494,540,Fair
495,618,Good
496,446,Fair
497,757,Very Good
498,722,Very Good
499,482,Fair
500,696,Good
501,443,Fair
502,728,Very Good
503,598,Fair
504,460,Fair
505,698,Good
506,488,Fair
507,746,Very Good
508,765,Very Good
509,633,Good
510,591,Fair
511,472,Fair
512,725,Very Good
513,640,Good
514,729,Very Good
515,517,Fair
516,709,Very Good
517,681,Good
518,760,Very Good
519,680,Good
520,578,Fair
521,729,Very Good
522,634,Good
523,601,Good
524,667,Good
525,585,Fair
526,709,Very Good
527,605,Good
528,765,Very Good
529,774,Very Good
530,747,Very Good
531,707,Very Good
532,533,Fair
533,576,Fair
534,519,Fair
535,621,Good
536,594,Fair
537,494,Fair
538,453,Fair
539,754,Very Good
540,622,Good
541,556,Fair
542,588,Fair
543,644,Good
544,564,Fair
545,540,Fair
546,624,Good
547,536,Fair
548,616,Good
549,667,Good
550,677,Good
551,817,Very Good
552,760,Very Good
553,799,Very Good
554,508,Fair
555,498,Fair
556,709,Very Good
557,499,Fair
558,647,Good
559,531,Fair
560,726,Very Good
561,427,Fair
562,796,Very Good
563,479,Fair
564,695,Good
565,736,Very Good
566,689,Good
567,468,Fair
568,689,Good
569,679,Good
570,640,Good
571,669,Good
572,779,Very Good
573,603,Good
574,769,Very Good
575,546,Fair
576,531,Fair
577,590,Fair
578,722,Very Good
579,466,Fair
580,739,Very Good
581,498,Fair
582,649,Good
583,502,Fair
584,546,Fair
585,477,Fair
586,555,Fair
587,524,Fair
588,780,Very Good
589,623,Good
590,693,Good
591,562,Fair
592,588,Fair
593,646,Good
594,802,Very Good
595,506,Fair
596,557,Fair
597,569,Fair
598,699,Good
599,742,Very Good
600,721,Very Good
601,493,Fair
602,677,Good
603,458,Fair
604,663,Good
605,677,Good
606,777,Very Good
607,682,Good
608,625,Good
609,725,Very Good
610,494,Fair
611,483,Fair
612,686,Good
613,614,Good
614,489,Fair
615,685,Good
616,614,Good
617,673,Good
618,712,Very Good
619,591,Fair
620,575,Fair
621,814,Very Good
622,490,Fair
623,542,Fair
624,541,Fair
625,714,Very Good
626,775,Very Good
627,630,Good
628,747,Very Good
629,717,Very Good
630,539,Fair
631,718,Very Good
632,729,Very Good
633,688,Good
634,449,Fair
635,729,Very Good
636,459,Fair
637,601,Good
638,551,Fair
639,553,Fair
640,486,Fair
641,805,Very Good
642,581,Fair
643,733,Very Good
644,744,Very Good
645,539,Fair
646,728,Very Good
647,666,Good
648,604,Good
649,716,Very Good
650,802,Very Good
651,498,Fair
652,760,Very Good
653,718,Very Good
654,554,Fair
655,554,Fair
656,652,Good
657,481,Fair
658,761,Very Good
659,679,Good
660,635,Good
661,626,Good
662,655,Good
663,810,Very Good
664,643,Good
665,736,Very Good
666,720,Very Good
667,488,Fair
668,750,Very Good
669,680,Good
670,592,Fair
671,816,Very Good
672,536,Fair
673,473,Fair
674,779,Very Good
675,533,Fair
676,475,Fair
677,619,Good
678,444,Fair
679,718,Very Good
680,743,Very Good
681,765,Very Good
682,633,Good
683,512,Fair
684,478,Fair
685,566,Fair
686,557,Fair
687,651,Good
688,485,Fair
689,667,Good
690,531,Fair
691,559,Fair
692,508,Fair
693,611,Good
694,611,Good
695,558,Fair
696,704,Very Good
697,611,Good
698,443,Fair
699,800,Very Good
700,826,Very Good
701,650,Good
702,471,Fair
703,586,Fair
704,670,Good
705,650,Good
706,507,Fair
707,631,Good
708,581,Fair
709,794,Very Good
710,475,Fair
711,748,Very Good
712,713,Very Good
713,608,Good
714,670,Good
715,621,Good
716,469,Fair
717,590,Fair
718,539,Fair
719,679,Good
720,504,Fair
721,512,Fair
722,729,Very Good
723,673,Good
724,510,Fair
725,597,Fair
726,762,Very Good
727,769,Very Good
728,574,Fair
729,842,Very Good
730,620,Good
731,775,Very Good
732,789,Very Good
733,536,Fair
734,575,Fair
735,511,Fair
736,476,Fair
737,508,Fair
738,734,Very Good
739,516,Fair
740,642,Good
741,800,Very Good
742,697,Good
743,786,Very Good
744,504,Fair
745,737,Very Good
746,791,Very Good
747,640,Good
748,513,Fair
749,769,Very Good
750,619,Good
751,724,Very Good
752,768,Very Good
753,779,Very Good
754,745,Very Good
755,650,Good
756,479,Fair
757,586,Fair
758,743,Very Good
759,717,Very Good
760,446,Fair
761,794,Very Good
762,756,Very Good
763,803,Very Good
764,783,Very Good
765,584,Fair
766,500,Fair
767,506,Fair
768,662,Good
769,731,Very Good
770,460,Fair
771,579,Fair
772,758,Very Good
773,769,Very Good
774,527,Fair
775,795,Very Good
776,523,Fair
777,619,Good
778,753,Very Good
779,469,Fair
780,441,Fair
781,801,Very Good
782,669,Good
783,602,Good
784,652,Good
785,562,Fair
786,631,Good
787,743,Very Good
788,664,Good
789,485,Fair
790,489,Fair
791,451,Fair
792,702,Very Good
793,562,Fair
794,492,Fair
795,559,Fair
796,717,Very Good
797,576,Fair
798,709,Very Good
799,734,Very Good
800,608,Good
801,770,Very Good
802,662,Good
803,490,Fair
804,608,Good
805,753,Very Good
806,591,Fair
807,578,Fair
808,476,Fair
809,571,Fair
810,521,Fair
811,571,Fair
812,696,Good
813,499,Fair
814,571,Fair
815,581,Fair
816,660,Good
817,492,Fair
818,582,Fair
819,783,Very Good
820,613,Good
821,764,Very Good
822,656,Good
823,709,Very Good
824,634,Good
825,611,Good
826,741,Very Good
827,706,Very Good
828,583,Fair
829,682,Good
830,737,Very Good
831,465,Fair
832,604,Good
833,577,Fair
834,712,Very Good
835,712,Very Good
836,653,Good
837,675,Good
838,771,Very Good
839,646,Good
840,770,Very Good
841,768,Very Good
842,675,Good
843,792,Very Good
844,759,Very Good
845,826,Very Good
846,607,Good
847,660,Good
848,748,Very Good
849,757,Very Good
850,618,Good
851,758,Very Good
852,762,Very Good
853,635,Good
854,712,Very Good
855,786,Very Good
856,479,Fair
857,491,Fair
858,572,Fair
859,572,Fair
860,463,Fair
861,569,Fair
862,670,Good
863,587,Fair
864,504,Fair
865,479,Fair
866,574,Fair
867,716,Very Good
868,675,Good
869,493,Fair
870,709,Very Good
871,575,Fair
872,598,Fair
873,544,Fair
874,544,Fair
875,509,Fair
876,652,Good
877,738,Very Good
878,675,Good
879,533,Fair
880,470,Fair
881,536,Fair
882,694,Good
883,534,Fair
884,547,Fair
885,772,Very Good
886,688,Good
887,716,Very Good
888,727,Very Good
889,814,Very Good
890,799,Very Good
891,436,Fair
892,499,Fair
893,617,Good
894,725,Very Good
895,700,Good
896,684,Good
897,718,Very Good
898,543,Fair
899,788,Very Good
900,638,Good
901,752,Very Good
902,714,Very Good
903,574,Fair
904,652,Good
905,825,Very Good
906,549,Fair
907,701,Very Good
908,782,Very Good
909,732,Very Good
910,619,Good
911,584,Fair
912,655,Good
913,583,Fair
914,658,Good
915,808,Very Good
916,629,Good
917,613,Good
918,765,Very Good
919,528,Fair
920,751,Very Good
921,561,Fair
922,630,Good
923,462,Fair
924,618,Good
925,491,Fair
926,768,Very Good
927,554,Fair
928,675,Good
929,703,Very Good
930,755,Very Good
931,800,Very Good
932,629,Good
933,451,Fair
934,602,Good
935,800,Very Good
936,560,Fair
937,497,Fair
938,801,Very Good
939,577,Fair
940,609,Good
941,673,Good
942,637,Good
943,745,Very Good
944,659,Good
945,562,Fair
946,656,Good
947,471,Fair
948,428,Fair
949,578,Fair
950,783,Very Good
951,570,Fair
952,742,Very Good
953,462,Fair
954,635,Good
955,542,Fair
956,687,Good
957,679,Good
958,692,Good
959,601,Good
960,664,Good
961,692,Good
962,636,Good
963,607,Good
964,568,Fair
965,783,Very Good
966,489,Fair
967,567,Fair
968,461,Fair
969,715,Very Good
970,608,Good
971,679,Good
972,748,Very Good
973,750,Very Good
974,696,Good
975,605,Good
976,743,Very Good
977,486,Fair
978,722,Very Good
979,578,Fair
980,722,Very Good
981,600,Fair
982,544,Fair
983,611,Good
984,562,Fair
985,617,Good
986,792,Very Good
987,546,Fair
988,668,Good
989,589,Fair
990,689,Good
991,423,Fair
992,449,Fair
993,765,Very Good
994,788,Very Good
995,511,Fair
996,567,Fair
997,640,Good
998,736,Very Good
999,738,Very Good
1000,593,Fair
1001,668,Good
1002,709,Very Good
1003,618,Good
1004,643,Good
1005,668,Good
1006,742,Very Good
1007,560,Fair
1008,690,Good
1009,744,Very Good
1010,508,Fair
1011,679,Good
1012,632,Good
1013,457,Fair
1014,752,Very Good
1015,524,Fair
1016,511,Fair
1017,724,Very Good
1018,575,Fair
1019,762,Very Good
1020,779,Very Good
1021,575,Fair
1022,515,Fair
1023,627,Good
1024,519,Fair
1025,746,Very Good
1026,665,Good
1027,769,Very Good
1028,575,Fair
1029,478,Fair
1030,719,Very Good
1031,516,Fair
1032,470,Fair
1033,738,Very Good
1034,562,Fair
1035,660,Good
1036,731,Very Good
1037,734,Very Good
1038,658,Good
1039,473,Fair
1040,703,Very Good
1041,766,Very Good
1042,652,Good
1043,835,Very Good
1044,681,Good
1045,472,Fair
1046,674,Good
1047,743,Very Good
1048,675,Good
1049,536,Fair
1050,750,Very Good
1051,692,Good
1052,435,Fair
1053,469,Fair
1054,763,Very Good
1055,753,Very Good
1056,554,Fair
1057,456,Fair
1058,666,Good
1059,632,Good
1060,733,Very Good
1061,617,Good
1062,802,Very Good
1063,521,Fair
1064,647,Good
1065,467,Fair
1066,695,Good
1067,616,Good
1068,655,Good
1069,716,Very Good
1070,652,Good
1071,751,Very Good
1072,670,Good
1073,776,Very Good
1074,474,Fair
1075,689,Good
1076,637,Good
1077,718,Very Good
1078,725,Very Good
1079,808,Very Good
1080,754,Very Good
1081,694,Good
1082,781,Very Good
1083,515,Fair
1084,550,Fair
1085,544,Fair
1086,533,Fair
1087,552,Fair
1088,449,Fair
1089,620,Good
1090,488,Fair
1091,511,Fair
1092,604,Good
1093,713,Very Good
1094,727,Very Good
1095,723,Very Good
1096,752,Very Good
1097,713,Very Good
1098,519,Fair
1099,454,Fair
1100,600,Fair
1101,752,Very Good
1102,644,Good
1103,664,Good
1104,608,Good
1105,537,Fair
1106,732,Very Good
1107,770,Very Good
1108,526,Fair
1109,755,Very Good
1110,704,Very Good
1111,687,Good
1112,696,Good
1113,560,Fair
1114,471,Fair
1115,590,Fair
1116,482,Fair
1117,659,Good
1118,525,Fair
1119,792,Very Good
1120,514,Fair
1121,623,Good
1122,451,Fair
1123,675,Good
1124,697,Good
1125,728,Very Good
1126,545,Fair
1127,660,Good
1128,657,Good
1129,683,Good
1130,680,Good
1131,724,Very Good
1132,519,Fair
1133,508,Fair
1134,537,Fair
1135,611,Good
1136,623,Good
1137,572,Fair
1138,545,Fair
1139,830,Very Good
1140,674,Good
1141,802,Very Good
1142,535,Fair
1143,717,Very Good
1144,622,Good
1145,748,Very Good
1146,584,Fair
1147,707,Very Good
1148,614,Good
1149,729,Very Good
1150,734,Very Good
1151,687,Good
1152,637,Good
1153,458,Fair
1154,479,Fair
1155,549,Fair
1156,636,Good
1157,769,Very Good
1158,732,Very Good
1159,733,Very Good
1160,767,Very Good
1161,573,Fair
1162,682,Good
1163,445,Fair
1164,449,Fair
1165,485,Fair
1166,708,Very Good
1167,580,Fair
1168,710,Very Good
1169,696,Good
1170,676,Good
1171,764,Very Good
1172,740,Very Good
1173,576,Fair
1174,521,Fair
1175,721,Very Good
1176,546,Fair
1177,528,Fair
1178,625,Good
1179,702,Very Good
1180,667,Good
1181,772,Very Good
1182,671,Good
1183,432,Fair
1184,571,Fair
1185,495,Fair
1186,743,Very Good
1187,652,Good
1188,667,Good
1189,592,Fair
1190,570,Fair
1191,550,Fair
1192,693,Good
1193,618,Good
1194,705,Very Good
1195,469,Fair
1196,474,Fair
1197,673,Good
1198,622,Good
1199,577,Fair
1200,682,Good
1201,702,Very Good
1202,816,Very Good
1203,553,Fair
1204,708,Very Good
1205,682,Good
1206,504,Fair
1207,743,Very Good
1208,784,Very Good
1209,763,Very Good
1210,805,Very Good
1211,516,Fair
1212,685,Good
1213,820,Very Good
1214,614,Good
1215,604,Good
1216,658,Good
1217,667,Good
1218,450,Fair
1219,727,Very Good
1220,521,Fair
1221,622,Good
1222,528,Fair
1223,548,Fair
1224,717,Very Good
1225,712,Very Good
1226,560,Fair
1227,546,Fair
1228,728,Very Good
1229,616,Good
1230,762,Very Good
1231,758,Very Good
1232,549,Fair
1233,808,Very Good
1234,575,Fair
1235,696,Good
1236,730,Very Good
1237,746,Very Good
1238,485,Fair
1239,572,Fair
1240,512,Fair
1241,540,Fair
1242,757,Very Good
1243,827,Very Good
1244,722,Very Good
1245,738,Very Good
1246,549,Fair
1247,738,Very Good
1248,625,Good
1249,454,Fair
1250,478,Fair
1251,643,Good
1252,537,Fair
1253,560,Fair
1254,517,Fair
1255,737,Very Good
1256,670,Good
1257,583,Fair
1258,614,Good
1259,601,Good
1260,588,Fair
1261,737,Very Good
1262,741,Very Good
1263,576,Fair
1264,661,Good
1265,561,Fair
1266,669,Good
1267,564,Fair
1268,725,Very Good
1269,717,Very Good
1270,546,Fair
1271,802,Very Good
1272,491,Fair
1273,700,Good
1274,626,Good
1275,562,Fair
1276,657,Good
1277,789,Very Good
1278,580,Fair
1279,636,Good
1280,731,Very Good
1281,569,Fair
1282,507,Fair
1283,468,Fair
1284,588,Fair
1285,514,Fair
1286,629,Good
1287,521,Fair
1288,726,Very Good
1289,608,Good
1290,708,Very Good
1291,693,Good
1292,547,Fair
1293,695,Good
1294,670,Good
1295,667,Good
1296,794,Very Good
1297,429,Fair
1298,700,Good
1299,737,Very Good
1300,458,Fair
1301,614,Good
1302,564,Fair
1303,665,Good
1304,598,Fair
1305,723,Very Good
1306,624,Good
1307,717,Very Good
1308,695,Good
1309,641,Good
1310,706,Very Good
1311,790,Very Good
1312,560,Fair
1313,565,Fair
1314,562,Fair
1315,649,Good
1316,456,Fair
1317,553,Fair
1318,802,Very Good
1319,519,Fair
1320,526,Fair
1321,733,Very Good
1322,657,Good
1323,548,Fair
1324,488,Fair
1325,522,Fair
1326,701,Very Good
1327,462,Fair
1328,548,Fair
1329,616,Good
1330,708,Very Good
1331,677,Good
1332,548,Fair
1333,526,Fair
1334,586,Fair
1335,650,Good
1336,730,Very Good
1337,531,Fair
1338,672,Good
1339,458,Fair
1340,596,Fair
1341,616,Good
1342,671,Good
1343,424,Fair
1344,726,Very Good
1345,584,Fair
1346,752,Very Good
1347,739,Very Good
1348,759,Very Good
1349,698,Good
1350,559,Fair
1351,699,Good
1352,564,Fair
1353,785,Very Good
1354,778,Very Good
1355,568,Fair
1356,638,Good
1357,639,Good
1358,674,Good
1359,731,Very Good
1360,703,Very Good
1361,700,Good
1362,629,Good
1363,669,Good
1364,712,Very Good
1365,738,Very Good
1366,615,Good
1367,675,Good
1368,639,Good
1369,753,Very Good
1370,711,Very Good
1371,506,Fair
1372,526,Fair
1373,606,Good
1374,464,Fair
1375,436,Fair
1376,590,Fair
1377,746,Very Good
1378,577,Fair
1379,682,Good
1380,522,Fair
1381,606,Good
1382,758,Very Good
1383,672,Good
1384,473,Fair
1385,616,Good
1386,724,Very Good
1387,517,Fair
1388,506,Fair
1389,496,Fair
1390,657,Good
1391,617,Good
1392,743,Very Good
1393,564,Fair
1394,684,Good
1395,731,Very Good
1396,464,Fair
1397,569,Fair
1398,679,Good
1399,729,Very Good
1400,577,Fair
1401,556,Fair
1402,650,Good
1403,628,Good
1404,512,Fair
1405,463,Fair
1406,793,Very Good
1407,672,Good
1408,442,Fair
1409,470,Fair
1410,754,Very Good
1411,696,Good
1412,687,Good
1413,535,Fair
1414,564,Fair
1415,484,Fair
1416,565,Fair
1417,484,Fair
1418,655,Good
1419,598,Fair
1420,677,Good
1421,555,Fair
1422,651,Good
1423,779,Very Good
1424,758,Very Good
1425,748,Very Good
1426,553,Fair
1427,684,Good
1428,753,Very Good
1429,538,Fair
1430,640,Good
1431,579,Fair
1432,777,Very Good
1433,479,Fair
1434,711,Very Good
1435,688,Good
1436,587,Fair
1437,758,Very Good
1438,462,Fair
1439,709,Very Good
1440,751,Very Good
1441,625,Good
1442,584,Fair
1443,677,Good
1444,581,Fair
1445,608,Good
1446,561,Fair
1447,725,Very Good
1448,606,Good
1449,501,Fair
1450,802,Very Good
1451,460,Fair
1452,749,Very Good
1453,538,Fair
1454,708,Very Good
1455,785,Very Good
1456,513,Fair
1457,672,Good
1458,728,Very Good
1459,587,Fair
1460,570,Fair
1461,518,Fair
1462,753,Very Good
1463,509,Fair
1464,709,Very Good
1465,666,Good
1466,652,Good
1467,807,Very Good
1468,436,Fair
1469,552,Fair
1470,724,Very Good
1471,435,Fair
1472,618,Good
1473,561,Fair
1474,527,Fair
1475,642,Good
1476,709,Very Good
1477,805,Very Good
1478,515,Fair
1479,589,Fair
1480,592,Fair
1481,647,Good
1482,776,Very Good
1483,605,Good
1484,469,Fair
1485,681,Good
1486,774,Very Good
1487,699,Good
1488,708,Very Good
1489,532,Fair
1490,591,Fair
1491,648,Good
1492,616,Good
1493,431,Fair
1494,679,Good
1495,445,Fair
1496,704,Very Good
1497,735,Very Good
1498,556,Fair
1499,652,Good
1500,727,Very Good
1501,591,Fair
1502,539,Fair
1503,521,Fair
1504,795,Very Good
1505,549,Fair
1506,759,Very Good
1507,450,Fair
1508,657,Good
1509,514,Fair
1510,780,Very Good
1511,768,Very Good
1512,520,Fair
1513,704,Very Good
1514,699,Good
1515,679,Good
1516,470,Fair
1517,764,Very Good
1518,447,Fair
1519,722,Very Good
1520,783,Very Good
1521,714,Very Good
1522,593,Fair
1523,466,Fair
1524,419,Fair
1525,791,Very Good
1526,602,Good
1527,602,Good
1528,736,Very Good
1529,574,Fair
1530,662,Good
1531,796,Very Good
1532,713,Very Good
1533,576,Fair
1534,596,Fair
1535,695,Good
1536,718,Very Good
1537,728,Very Good
1538,648,Good
1539,486,Fair
1540,511,Fair
1541,715,Very Good
1542,649,Good
1543,670,Good
1544,744,Very Good
1545,558,Fair
1546,640,Good
1547,671,Good
1548,552,Fair
1549,442,Fair
1550,652,Good
1551,684,Good
1552,426,Fair
1553,518,Fair
1554,687,Good
1555,732,Very Good
1556,528,Fair
1557,778,Very Good
1558,696,Good
1559,773,Very Good
1560,662,Good
1561,434,Fair
1562,742,Very Good
1563,706,Very Good
1564,772,Very Good
1565,624,Good
1566,564,Fair
1567,625,Good
1568,802,Very Good
1569,727,Very Good
1570,628,Good
1571,742,Very Good
1572,757,Very Good
1573,720,Very Good
1574,651,Good
1575,514,Fair
1576,619,Good
1577,612,Good
1578,643,Good
1579,568,Fair
1580,788,Very Good
1581,548,Fair
1582,560,Fair
1583,526,Fair
1584,582,Fair
1585,563,Fair
1586,780,Very Good
1587,669,Good
1588,645,Good
1589,457,Fair
1590,721,Very Good
1591,689,Good
1592,665,Good
1593,573,Fair
1594,600,Fair
1595,505,Fair
1596,672,Good
1597,671,Good
1598,615,Good
1599,662,Good
1600,488,Fair
1601,511,Fair
1602,490,Fair
1603,508,Fair
1604,618,Good
1605,819,Very Good
1606,721,Very Good
1607,610,Good
1608,573,Fair
1609,582,Fair
1610,539,Fair
1611,778,Very Good
1612,676,Good
1613,670,Good
1614,633,Good
1615,723,Very Good
1616,568,Fair
1617,620,Good
1618,714,Very Good
1619,734,Very Good
1620,575,Fair
1621,454,Fair
1622,791,Very Good
1623,600,Fair
1624,563,Fair
1625,550,Fair
1626,723,Very Good
1627,573,Fair
1628,675,Good
1629,609,Good
1630,782,Very Good
1631,636,Good
1632,676,Good
1633,658,Good
1634,500,Fair
1635,476,Fair
1636,464,Fair
1637,635,Good
1638,691,Good
1639,651,Good
1640,530,Fair
1641,714,Very Good
1642,511,Fair
1643,600,Fair
1644,521,Fair
1645,670,Good
1646,609,Good
1647,690,Good
1648,625,Good
1649,460,Fair
1650,763,Very Good
1651,427,Fair
1652,529,Fair
1653,460,Fair
1654,583,Fair
1655,624,Good
1656,706,Very Good
1657,577,Fair
1658,598,Fair
1659,522,Fair
1660,600,Fair
1661,691,Good
