ID,FICO_Score,FICO_Class,Dataset_Name,Model_Name,Sampling_Technique
121,704,Very Good,german_credit_data.csv,Logistic Regression (Undersampling),
122,504,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
123,591,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
124,623,Good,german_credit_data.csv,Logistic Regression (Undersampling),
125,658,Good,german_credit_data.csv,Logistic Regression (Undersampling),
126,555,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
127,674,Good,german_credit_data.csv,Logistic Regression (Undersampling),
128,609,Good,german_credit_data.csv,Logistic Regression (Undersampling),
129,492,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
130,607,Good,german_credit_data.csv,Logistic Regression (Undersampling),
131,464,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
132,621,Good,german_credit_data.csv,Logistic Regression (Undersampling),
133,503,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
134,709,Very Good,german_credit_data.csv,Logistic Regression (Undersampling),
135,559,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
136,551,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
137,682,Good,german_credit_data.csv,Logistic Regression (Undersampling),
138,658,Good,german_credit_data.csv,Logistic Regression (Undersampling),
139,787,Very Good,german_credit_data.csv,Logistic Regression (Undersampling),
140,722,Very Good,german_credit_data.csv,Logistic Regression (Undersampling),
141,575,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
142,601,Good,german_credit_data.csv,Logistic Regression (Undersampling),
143,517,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
144,534,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
145,639,Good,german_credit_data.csv,Logistic Regression (Undersampling),
146,696,Good,german_credit_data.csv,Logistic Regression (Undersampling),
147,566,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
148,494,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
149,720,Very Good,german_credit_data.csv,Logistic Regression (Undersampling),
150,607,Good,german_credit_data.csv,Logistic Regression (Undersampling),
151,468,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
152,568,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
153,497,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
154,479,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
155,547,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
156,508,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
157,587,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
158,587,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
159,550,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
160,565,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
161,607,Good,german_credit_data.csv,Logistic Regression (Undersampling),
162,596,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
163,445,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
164,591,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
165,725,Very Good,german_credit_data.csv,Logistic Regression (Undersampling),
166,597,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
167,686,Good,german_credit_data.csv,Logistic Regression (Undersampling),
168,527,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
169,545,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
170,770,Very Good,german_credit_data.csv,Logistic Regression (Undersampling),
171,784,Very Good,german_credit_data.csv,Logistic Regression (Undersampling),
172,532,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
173,581,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
174,803,Very Good,german_credit_data.csv,Logistic Regression (Undersampling),
175,569,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
176,428,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
177,524,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
178,521,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
179,667,Good,german_credit_data.csv,Logistic Regression (Undersampling),
180,554,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
181,416,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
182,570,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
183,525,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
184,503,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
185,483,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
186,460,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
187,486,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
188,516,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
189,500,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
190,619,Good,german_credit_data.csv,Logistic Regression (Undersampling),
191,555,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
192,608,Good,german_credit_data.csv,Logistic Regression (Undersampling),
193,663,Good,german_credit_data.csv,Logistic Regression (Undersampling),
194,570,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
195,774,Very Good,german_credit_data.csv,Logistic Regression (Undersampling),
196,517,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
197,597,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
198,626,Good,german_credit_data.csv,Logistic Regression (Undersampling),
199,681,Good,german_credit_data.csv,Logistic Regression (Undersampling),
200,571,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
201,585,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
202,560,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
203,570,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
204,544,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
205,700,Good,german_credit_data.csv,Logistic Regression (Undersampling),
206,557,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
207,556,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
208,707,Very Good,german_credit_data.csv,Logistic Regression (Undersampling),
209,792,Very Good,german_credit_data.csv,Logistic Regression (Undersampling),
210,484,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
211,454,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
212,533,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
213,646,Good,german_credit_data.csv,Logistic Regression (Undersampling),
214,572,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
215,551,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
216,449,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
217,663,Good,german_credit_data.csv,Logistic Regression (Undersampling),
218,511,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
219,576,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
220,577,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
221,441,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
222,583,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
223,544,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
224,554,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
225,448,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
226,653,Good,german_credit_data.csv,Logistic Regression (Undersampling),
227,660,Good,german_credit_data.csv,Logistic Regression (Undersampling),
228,482,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
229,529,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
230,579,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
231,431,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
232,760,Very Good,german_credit_data.csv,Logistic Regression (Undersampling),
233,426,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
234,458,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
235,555,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
236,762,Very Good,german_credit_data.csv,Logistic Regression (Undersampling),
237,549,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
238,499,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
239,524,Fair,german_credit_data.csv,Logistic Regression (Undersampling),
