ID,FICO_Score,FICO_Class,Dataset_Name,Model_Name,Sampling_Technique
178,561,Fair,german_credit_data.csv,XGBoost (Undersampling),
179,471,Fair,german_credit_data.csv,XGBoost (Undersampling),
180,649,Good,german_credit_data.csv,XGBoost (Undersampling),
181,311,LOW,german_credit_data.csv,XGBoost (Undersampling),
182,352,LOW,german_credit_data.csv,XGBoost (Undersampling),
183,422,Fair,german_credit_data.csv,XGBoost (Undersampling),
184,506,Fair,german_credit_data.csv,XGBoost (Undersampling),
185,307,LOW,german_credit_data.csv,XGBoost (Undersampling),
186,864,Very Good,german_credit_data.csv,XGBoost (Undersampling),
187,459,Fair,german_credit_data.csv,XGBoost (Undersampling),
188,721,Very Good,german_credit_data.csv,XGBoost (Undersampling),
189,409,Fair,german_credit_data.csv,XGBoost (Undersampling),
190,419,Fair,german_credit_data.csv,XGBoost (Undersampling),
191,886,Very Good,german_credit_data.csv,XGBoost (Undersampling),
192,896,Very Good,german_credit_data.csv,XGBoost (Undersampling),
193,828,Very Good,german_credit_data.csv,XGBoost (Undersampling),
194,332,LOW,german_credit_data.csv,XGBoost (Undersampling),
195,306,LOW,german_credit_data.csv,XGBoost (Undersampling),
196,895,Very Good,german_credit_data.csv,XGBoost (Undersampling),
197,841,Very Good,german_credit_data.csv,XGBoost (Undersampling),
198,527,Fair,german_credit_data.csv,XGBoost (Undersampling),
199,612,Good,german_credit_data.csv,XGBoost (Undersampling),
200,824,Very Good,german_credit_data.csv,XGBoost (Undersampling),
201,811,Very Good,german_credit_data.csv,XGBoost (Undersampling),
202,636,Good,german_credit_data.csv,XGBoost (Undersampling),
203,862,Very Good,german_credit_data.csv,XGBoost (Undersampling),
204,853,Very Good,german_credit_data.csv,XGBoost (Undersampling),
205,809,Very Good,german_credit_data.csv,XGBoost (Undersampling),
206,358,LOW,german_credit_data.csv,XGBoost (Undersampling),
207,382,LOW,german_credit_data.csv,XGBoost (Undersampling),
208,533,Fair,german_credit_data.csv,XGBoost (Undersampling),
209,673,Good,german_credit_data.csv,XGBoost (Undersampling),
210,852,Very Good,german_credit_data.csv,XGBoost (Undersampling),
211,746,Very Good,german_credit_data.csv,XGBoost (Undersampling),
212,522,Fair,german_credit_data.csv,XGBoost (Undersampling),
213,649,Good,german_credit_data.csv,XGBoost (Undersampling),
214,586,Fair,german_credit_data.csv,XGBoost (Undersampling),
215,338,LOW,german_credit_data.csv,XGBoost (Undersampling),
216,406,Fair,german_credit_data.csv,XGBoost (Undersampling),
217,598,Fair,german_credit_data.csv,XGBoost (Undersampling),
218,879,Very Good,german_credit_data.csv,XGBoost (Undersampling),
219,534,Fair,german_credit_data.csv,XGBoost (Undersampling),
220,748,Very Good,german_credit_data.csv,XGBoost (Undersampling),
221,315,LOW,german_credit_data.csv,XGBoost (Undersampling),
222,307,LOW,german_credit_data.csv,XGBoost (Undersampling),
223,535,Fair,german_credit_data.csv,XGBoost (Undersampling),
224,503,Fair,german_credit_data.csv,XGBoost (Undersampling),
225,303,LOW,german_credit_data.csv,XGBoost (Undersampling),
226,519,Fair,german_credit_data.csv,XGBoost (Undersampling),
227,869,Very Good,german_credit_data.csv,XGBoost (Undersampling),
228,549,Fair,german_credit_data.csv,XGBoost (Undersampling),
229,304,LOW,german_credit_data.csv,XGBoost (Undersampling),
230,711,Very Good,german_credit_data.csv,XGBoost (Undersampling),
231,309,LOW,german_credit_data.csv,XGBoost (Undersampling),
232,885,Very Good,german_credit_data.csv,XGBoost (Undersampling),
233,434,Fair,german_credit_data.csv,XGBoost (Undersampling),
234,315,LOW,german_credit_data.csv,XGBoost (Undersampling),
235,316,LOW,german_credit_data.csv,XGBoost (Undersampling),
236,324,LOW,german_credit_data.csv,XGBoost (Undersampling),
237,409,Fair,german_credit_data.csv,XGBoost (Undersampling),
238,384,LOW,german_credit_data.csv,XGBoost (Undersampling),
239,857,Very Good,german_credit_data.csv,XGBoost (Undersampling),
240,889,Very Good,german_credit_data.csv,XGBoost (Undersampling),
241,339,LOW,german_credit_data.csv,XGBoost (Undersampling),
242,300,LOW,german_credit_data.csv,XGBoost (Undersampling),
243,712,Very Good,german_credit_data.csv,XGBoost (Undersampling),
244,871,Very Good,german_credit_data.csv,XGBoost (Undersampling),
245,313,LOW,german_credit_data.csv,XGBoost (Undersampling),
246,307,LOW,german_credit_data.csv,XGBoost (Undersampling),
247,814,Very Good,german_credit_data.csv,XGBoost (Undersampling),
248,303,LOW,german_credit_data.csv,XGBoost (Undersampling),
249,899,Very Good,german_credit_data.csv,XGBoost (Undersampling),
250,401,Fair,german_credit_data.csv,XGBoost (Undersampling),
251,322,LOW,german_credit_data.csv,XGBoost (Undersampling),
252,856,Very Good,german_credit_data.csv,XGBoost (Undersampling),
253,513,Fair,german_credit_data.csv,XGBoost (Undersampling),
254,473,Fair,german_credit_data.csv,XGBoost (Undersampling),
255,771,Very Good,german_credit_data.csv,XGBoost (Undersampling),
256,309,LOW,german_credit_data.csv,XGBoost (Undersampling),
257,367,LOW,german_credit_data.csv,XGBoost (Undersampling),
258,780,Very Good,german_credit_data.csv,XGBoost (Undersampling),
259,331,LOW,german_credit_data.csv,XGBoost (Undersampling),
260,660,Good,german_credit_data.csv,XGBoost (Undersampling),
261,301,LOW,german_credit_data.csv,XGBoost (Undersampling),
262,360,LOW,german_credit_data.csv,XGBoost (Undersampling),
263,344,LOW,german_credit_data.csv,XGBoost (Undersampling),
264,894,Very Good,german_credit_data.csv,XGBoost (Undersampling),
265,724,Very Good,german_credit_data.csv,XGBoost (Undersampling),
266,340,LOW,german_credit_data.csv,XGBoost (Undersampling),
267,324,LOW,german_credit_data.csv,XGBoost (Undersampling),
268,839,Very Good,german_credit_data.csv,XGBoost (Undersampling),
269,674,Good,german_credit_data.csv,XGBoost (Undersampling),
270,414,Fair,german_credit_data.csv,XGBoost (Undersampling),
271,778,Very Good,german_credit_data.csv,XGBoost (Undersampling),
272,522,Fair,german_credit_data.csv,XGBoost (Undersampling),
273,330,LOW,german_credit_data.csv,XGBoost (Undersampling),
274,701,Very Good,german_credit_data.csv,XGBoost (Undersampling),
275,369,LOW,german_credit_data.csv,XGBoost (Undersampling),
276,478,Fair,german_credit_data.csv,XGBoost (Undersampling),
277,829,Very Good,german_credit_data.csv,XGBoost (Undersampling),
278,322,LOW,german_credit_data.csv,XGBoost (Undersampling),
279,717,Very Good,german_credit_data.csv,XGBoost (Undersampling),
280,847,Very Good,german_credit_data.csv,XGBoost (Undersampling),
281,829,Very Good,german_credit_data.csv,XGBoost (Undersampling),
282,332,LOW,german_credit_data.csv,XGBoost (Undersampling),
283,412,Fair,german_credit_data.csv,XGBoost (Undersampling),
284,757,Very Good,german_credit_data.csv,XGBoost (Undersampling),
285,631,Good,german_credit_data.csv,XGBoost (Undersampling),
286,861,Very Good,german_credit_data.csv,XGBoost (Undersampling),
287,303,LOW,german_credit_data.csv,XGBoost (Undersampling),
288,862,Very Good,german_credit_data.csv,XGBoost (Undersampling),
289,434,Fair,german_credit_data.csv,XGBoost (Undersampling),
290,690,Good,german_credit_data.csv,XGBoost (Undersampling),
291,541,Fair,german_credit_data.csv,XGBoost (Undersampling),
292,875,Very Good,german_credit_data.csv,XGBoost (Undersampling),
293,583,Fair,german_credit_data.csv,XGBoost (Undersampling),
294,429,Fair,german_credit_data.csv,XGBoost (Undersampling),
295,557,Fair,german_credit_data.csv,XGBoost (Undersampling),
296,327,LOW,german_credit_data.csv,XGBoost (Undersampling),
297,777,Very Good,german_credit_data.csv,XGBoost (Undersampling),
298,335,LOW,german_credit_data.csv,XGBoost (Undersampling),
299,818,Very Good,german_credit_data.csv,XGBoost (Undersampling),
300,312,LOW,german_credit_data.csv,XGBoost (Undersampling),
301,628,Good,german_credit_data.csv,XGBoost (Undersampling),
302,360,LOW,german_credit_data.csv,XGBoost (Undersampling),
303,702,Very Good,german_credit_data.csv,XGBoost (Undersampling),
304,334,LOW,german_credit_data.csv,XGBoost (Undersampling),
305,393,LOW,german_credit_data.csv,XGBoost (Undersampling),
306,523,Fair,german_credit_data.csv,XGBoost (Undersampling),
307,416,Fair,german_credit_data.csv,XGBoost (Undersampling),
308,630,Good,german_credit_data.csv,XGBoost (Undersampling),
309,502,Fair,german_credit_data.csv,XGBoost (Undersampling),
310,797,Very Good,german_credit_data.csv,XGBoost (Undersampling),
311,753,Very Good,german_credit_data.csv,XGBoost (Undersampling),
312,388,LOW,german_credit_data.csv,XGBoost (Undersampling),
313,389,LOW,german_credit_data.csv,XGBoost (Undersampling),
314,332,LOW,german_credit_data.csv,XGBoost (Undersampling),
315,449,Fair,german_credit_data.csv,XGBoost (Undersampling),
316,790,Very Good,german_credit_data.csv,XGBoost (Undersampling),
317,408,Fair,german_credit_data.csv,XGBoost (Undersampling),
318,847,Very Good,german_credit_data.csv,XGBoost (Undersampling),
319,779,Very Good,german_credit_data.csv,XGBoost (Undersampling),
320,477,Fair,german_credit_data.csv,XGBoost (Undersampling),
321,758,Very Good,german_credit_data.csv,XGBoost (Undersampling),
322,394,LOW,german_credit_data.csv,XGBoost (Undersampling),
323,664,Good,german_credit_data.csv,XGBoost (Undersampling),
324,334,LOW,german_credit_data.csv,XGBoost (Undersampling),
325,387,LOW,german_credit_data.csv,XGBoost (Undersampling),
326,462,Fair,german_credit_data.csv,XGBoost (Undersampling),
327,325,LOW,german_credit_data.csv,XGBoost (Undersampling),
328,821,Very Good,german_credit_data.csv,XGBoost (Undersampling),
329,336,LOW,german_credit_data.csv,XGBoost (Undersampling),
330,353,LOW,german_credit_data.csv,XGBoost (Undersampling),
331,676,Good,german_credit_data.csv,XGBoost (Undersampling),
332,884,Very Good,german_credit_data.csv,XGBoost (Undersampling),
333,504,Fair,german_credit_data.csv,XGBoost (Undersampling),
334,312,LOW,german_credit_data.csv,XGBoost (Undersampling),
335,452,Fair,german_credit_data.csv,XGBoost (Undersampling),
336,820,Very Good,german_credit_data.csv,XGBoost (Undersampling),
337,518,Fair,german_credit_data.csv,XGBoost (Undersampling),
338,744,Very Good,german_credit_data.csv,XGBoost (Undersampling),
339,871,Very Good,german_credit_data.csv,XGBoost (Undersampling),
340,764,Very Good,german_credit_data.csv,XGBoost (Undersampling),
341,389,LOW,german_credit_data.csv,XGBoost (Undersampling),
342,383,LOW,german_credit_data.csv,XGBoost (Undersampling),
343,546,Fair,german_credit_data.csv,XGBoost (Undersampling),
344,423,Fair,german_credit_data.csv,XGBoost (Undersampling),
345,681,Good,german_credit_data.csv,XGBoost (Undersampling),
346,816,Very Good,german_credit_data.csv,XGBoost (Undersampling),
347,330,LOW,german_credit_data.csv,XGBoost (Undersampling),
348,306,LOW,german_credit_data.csv,XGBoost (Undersampling),
349,367,LOW,german_credit_data.csv,XGBoost (Undersampling),
350,895,Very Good,german_credit_data.csv,XGBoost (Undersampling),
351,462,Fair,german_credit_data.csv,XGBoost (Undersampling),
352,849,Very Good,german_credit_data.csv,XGBoost (Undersampling),
353,818,Very Good,german_credit_data.csv,XGBoost (Undersampling),
354,857,Very Good,german_credit_data.csv,XGBoost (Undersampling),
355,740,Very Good,german_credit_data.csv,XGBoost (Undersampling),
356,304,LOW,german_credit_data.csv,XGBoost (Undersampling),
357,602,Good,german_credit_data.csv,XGBoost (Undersampling),
358,878,Very Good,german_credit_data.csv,XGBoost (Undersampling),
359,477,Fair,german_credit_data.csv,XGBoost (Undersampling),
360,814,Very Good,german_credit_data.csv,XGBoost (Undersampling),
361,487,Fair,german_credit_data.csv,XGBoost (Undersampling),
362,333,LOW,german_credit_data.csv,XGBoost (Undersampling),
363,848,Very Good,german_credit_data.csv,XGBoost (Undersampling),
364,843,Very Good,german_credit_data.csv,XGBoost (Undersampling),
365,323,LOW,german_credit_data.csv,XGBoost (Undersampling),
366,300,LOW,german_credit_data.csv,XGBoost (Undersampling),
367,683,Good,german_credit_data.csv,XGBoost (Undersampling),
368,377,LOW,german_credit_data.csv,XGBoost (Undersampling),
369,730,Very Good,german_credit_data.csv,XGBoost (Undersampling),
370,349,LOW,german_credit_data.csv,XGBoost (Undersampling),
371,345,LOW,german_credit_data.csv,XGBoost (Undersampling),
372,561,Fair,german_credit_data.csv,XGBoost (Undersampling),
373,471,Fair,german_credit_data.csv,XGBoost (Undersampling),
374,310,LOW,german_credit_data.csv,XGBoost (Undersampling),
375,725,Very Good,german_credit_data.csv,XGBoost (Undersampling),
376,861,Very Good,german_credit_data.csv,XGBoost (Undersampling),
377,696,Good,german_credit_data.csv,XGBoost (Undersampling),
378,860,Very Good,german_credit_data.csv,XGBoost (Undersampling),
379,858,Very Good,german_credit_data.csv,XGBoost (Undersampling),
380,323,LOW,german_credit_data.csv,XGBoost (Undersampling),
381,814,Very Good,german_credit_data.csv,XGBoost (Undersampling),
382,404,Fair,german_credit_data.csv,XGBoost (Undersampling),
383,365,LOW,german_credit_data.csv,XGBoost (Undersampling),
384,633,Good,german_credit_data.csv,XGBoost (Undersampling),
385,646,Good,german_credit_data.csv,XGBoost (Undersampling),
386,598,Fair,german_credit_data.csv,XGBoost (Undersampling),
387,408,Fair,german_credit_data.csv,XGBoost (Undersampling),
388,362,LOW,german_credit_data.csv,XGBoost (Undersampling),
389,384,LOW,german_credit_data.csv,XGBoost (Undersampling),
390,308,LOW,german_credit_data.csv,XGBoost (Undersampling),
391,578,Fair,german_credit_data.csv,XGBoost (Undersampling),
392,386,LOW,german_credit_data.csv,XGBoost (Undersampling),
393,440,Fair,german_credit_data.csv,XGBoost (Undersampling),
394,695,Good,german_credit_data.csv,XGBoost (Undersampling),
395,674,Good,german_credit_data.csv,XGBoost (Undersampling),
396,479,Fair,german_credit_data.csv,XGBoost (Undersampling),
397,744,Very Good,german_credit_data.csv,XGBoost (Undersampling),
398,638,Good,german_credit_data.csv,XGBoost (Undersampling),
399,464,Fair,german_credit_data.csv,XGBoost (Undersampling),
