ID,FICO_Score,FICO_Class,Dataset_Name,Model_Name,Sampling_Technique
86,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
87,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
88,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
89,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
90,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
91,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
92,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
93,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
94,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
95,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
96,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
97,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
98,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
99,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
100,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
101,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
102,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
103,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
104,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
105,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
106,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
107,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
108,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
109,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
110,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
111,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
112,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
113,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
114,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
115,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
116,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
117,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
118,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
119,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
120,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
121,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
122,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
123,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
124,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
125,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
126,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
127,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
128,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
129,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
130,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
131,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
132,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
133,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
134,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
135,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
136,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
137,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
138,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
139,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
140,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
141,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
142,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
143,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
144,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
145,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
146,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
147,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
148,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
149,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
150,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
151,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
152,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
153,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
154,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
155,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
156,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
157,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
158,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
159,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
160,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
161,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
162,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
163,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
164,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
165,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
166,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
167,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
168,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
169,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
170,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
171,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
172,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
173,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
174,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
175,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
176,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
177,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
178,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
179,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
180,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
181,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
182,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
183,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
184,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
185,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
186,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
187,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
188,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
189,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
190,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
191,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
192,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
193,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
194,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
195,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
196,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
197,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
198,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
199,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
200,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
201,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
202,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
203,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
204,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
205,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
206,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
207,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
208,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
209,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
210,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
211,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
212,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
213,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
214,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
215,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
216,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
217,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
218,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
219,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
220,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
221,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
222,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
223,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
224,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
225,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
226,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
227,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
228,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
229,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
230,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
231,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
232,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
233,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
234,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
235,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
236,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
237,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
238,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
239,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
240,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
241,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
242,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
243,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
244,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
245,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
246,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
247,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
248,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
249,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
250,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
251,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
252,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
253,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
254,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
255,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
256,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
257,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
258,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
259,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
260,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
261,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
262,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
263,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
264,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
265,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
266,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
267,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
268,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
269,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
270,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
271,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
272,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
273,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
274,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
275,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
276,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
277,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
278,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
279,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
280,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
281,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
282,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
283,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
284,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
285,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
286,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
287,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
288,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
289,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
290,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
291,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
292,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
293,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
294,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
295,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
296,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
297,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
298,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
299,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
300,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
301,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
302,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
303,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
304,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
305,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
306,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
307,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
308,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
309,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
310,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
311,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
312,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
313,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
314,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
315,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
316,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
317,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
318,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
319,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
320,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
321,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
322,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
323,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
324,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
325,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
326,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
327,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
328,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
329,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
330,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
331,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
332,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
333,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
334,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
335,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
336,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
337,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
338,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
339,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
340,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
341,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
342,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
343,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
344,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
345,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
346,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
347,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
348,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
349,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
350,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
351,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
352,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
353,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
354,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
355,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
356,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
357,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
358,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
359,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
360,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
361,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
362,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
363,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
364,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
365,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
366,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
367,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
368,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
369,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
370,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
371,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
372,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
373,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
374,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
375,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
376,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
377,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
378,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
379,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
380,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
381,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
382,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
383,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
384,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
385,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
386,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
387,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
388,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
389,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
390,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
391,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
392,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
393,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
394,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
395,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
396,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
397,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
398,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
399,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
400,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
401,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
402,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
403,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
404,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
405,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
406,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
407,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
408,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
409,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
410,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
411,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
412,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
413,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
414,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
415,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
416,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
417,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
418,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
419,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
420,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
421,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
422,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
423,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
424,900,Very Good,german_credit_data.csv,Decision Tree (Oversampling),
425,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
426,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
427,300,LOW,german_credit_data.csv,Decision Tree (Oversampling),
