,FICO_Score,FICO_Class
223,380,LOW
224,597,Fair
225,629,Good
226,676,Good
227,800,Very Good
228,369,LOW
229,488,Fair
230,548,Fair
231,411,Fair
232,618,Good
233,645,Good
234,591,Fair
235,672,Good
236,575,Fair
237,489,Fair
238,766,Very Good
239,637,Good
240,352,LOW
241,382,LOW
242,423,Fair
243,827,Very Good
244,614,Good
245,736,Very Good
246,679,Good
247,556,Fair
248,447,Fair
249,600,Fair
250,472,Fair
251,886,Very Good
252,740,Very Good
253,587,Fair
254,542,Fair
255,733,Very Good
256,610,Good
257,486,Fair
258,827,Very Good
259,800,Very Good
260,844,Very Good
261,844,Very Good
262,491,Fair
263,804,Very Good
264,424,Fair
265,672,Good
266,750,Very Good
267,530,Fair
268,656,Good
269,723,Very Good
270,425,Fair
271,633,Good
272,391,LOW
273,440,Fair
274,716,Very Good
275,487,Fair
276,594,Fair
277,469,Fair
278,641,Good
279,349,LOW
280,700,Good
281,549,Fair
282,604,Good
283,765,Very Good
284,840,Very Good
285,643,Good
286,634,Good
287,653,Good
288,673,Good
289,363,LOW
290,737,Very Good
291,569,Fair
292,758,Very Good
293,506,Fair
294,515,Fair
295,750,Very Good
296,651,Good
297,687,Good
298,484,Fair
299,467,Fair
300,750,Very Good
301,790,Very Good
302,859,Very Good
303,622,Good
304,500,Fair
305,587,Fair
306,675,Good
307,539,Fair
308,813,Very Good
309,543,Fair
310,860,Very Good
311,461,Fair
312,584,Fair
313,382,LOW
314,669,Good
315,793,Very Good
316,447,Fair
317,593,Fair
318,490,Fair
319,683,Good
320,440,Fair
321,770,Very Good
322,441,Fair
323,641,Good
324,614,Good
325,664,Good
326,711,Very Good
327,677,Good
328,622,Good
329,374,LOW
330,862,Very Good
331,669,Good
332,571,Fair
333,467,Fair
334,740,Very Good
335,742,Very Good
336,656,Good
337,672,Good
338,713,Very Good
339,493,Fair
340,443,Fair
341,677,Good
342,521,Fair
343,659,Good
344,500,Fair
345,811,Very Good
346,491,Fair
347,409,Fair
348,684,Good
349,397,LOW
350,645,Good
351,722,Very Good
352,760,Very Good
353,527,Fair
354,523,Fair
355,537,Fair
356,534,Fair
357,678,Good
358,642,Good
359,714,Very Good
360,774,Very Good
361,709,Very Good
362,814,Very Good
363,634,Good
364,799,Very Good
365,847,Very Good
366,613,Good
367,716,Very Good
368,495,Fair
369,734,Very Good
370,753,Very Good
371,423,Fair
372,598,Fair
373,546,Fair
374,677,Good
375,813,Very Good
376,828,Very Good
377,569,Fair
378,489,Fair
379,679,Good
380,652,Good
381,580,Fair
382,472,Fair
383,747,Very Good
384,744,Very Good
385,651,Good
386,625,Good
387,461,Fair
388,710,Very Good
389,643,Good
390,542,Fair
391,549,Fair
392,509,Fair
393,461,Fair
394,704,Very Good
395,535,Fair
396,444,Fair
397,731,Very Good
398,558,Fair
399,574,Fair
400,586,Fair
401,564,Fair
402,512,Fair
403,553,Fair
404,764,Very Good
405,645,Good
406,746,Very Good
407,623,Good
408,583,Fair
409,632,Good
410,500,Fair
411,799,Very Good
412,800,Very Good
413,461,Fair
414,551,Fair
415,555,Fair
416,564,Fair
417,558,Fair
418,550,Fair
419,744,Very Good
420,484,Fair
421,647,Good
422,534,Fair
423,655,Good
424,605,Good
425,626,Good
426,749,Very Good
427,786,Very Good
428,585,Fair
429,747,Very Good
430,665,Good
431,683,Good
432,728,Very Good
433,747,Very Good
434,524,Fair
435,864,Very Good
436,760,Very Good
437,445,Fair
438,595,Fair
439,686,Good
440,414,Fair
441,769,Very Good
442,686,Good
443,474,Fair
444,760,Very Good
445,806,Very Good
446,525,Fair
447,623,Good
448,709,Very Good
449,697,Good
450,733,Very Good
451,482,Fair
452,781,Very Good
453,537,Fair
454,498,Fair
455,640,Good
456,554,Fair
457,690,Good
458,607,Good
459,426,Fair
460,718,Very Good
461,680,Good
462,704,Very Good
463,518,Fair
464,816,Very Good
465,565,Fair
466,740,Very Good
467,411,Fair
468,610,Good
469,645,Good
470,640,Good
471,664,Good
472,542,Fair
473,698,Good
474,419,Fair
475,615,Good
476,560,Fair
477,558,Fair
478,586,Fair
479,714,Very Good
480,502,Fair
481,403,Fair
482,553,Fair
483,473,Fair
484,603,Good
485,672,Good
486,797,Very Good
487,520,Fair
488,821,Very Good
489,532,Fair
490,609,Good
491,513,Fair
492,464,Fair
493,556,Fair
494,424,Fair
495,657,Good
496,342,LOW
497,730,Very Good
498,739,Very Good
499,490,Fair
500,776,Very Good
501,404,Fair
502,833,Very Good
503,534,Fair
504,428,Fair
505,415,Fair
506,512,Fair
507,779,Very Good
508,686,Good
509,651,Good
510,566,Fair
511,521,Fair
512,779,Very Good
513,711,Very Good
514,791,Very Good
515,538,Fair
516,669,Good
517,744,Very Good
518,757,Very Good
519,472,Fair
520,490,Fair
521,826,Very Good
522,498,Fair
523,568,Fair
524,635,Good
525,394,LOW
526,611,Good
527,593,Fair
528,832,Very Good
529,841,Very Good
530,761,Very Good
531,673,Good
532,569,Fair
533,530,Fair
534,439,Fair
535,748,Very Good
536,678,Good
537,453,Fair
538,488,Fair
539,809,Very Good
540,601,Good
541,551,Fair
542,610,Good
543,474,Fair
544,527,Fair
545,590,Fair
546,681,Good
547,541,Fair
548,702,Very Good
549,763,Very Good
550,634,Good
551,838,Very Good
552,596,Fair
553,787,Very Good
554,638,Good
555,560,Fair
556,682,Good
557,569,Fair
558,516,Fair
559,543,Fair
560,837,Very Good
561,357,LOW
562,694,Good
563,431,Fair
564,738,Very Good
565,603,Good
566,696,Good
567,425,Fair
568,650,Good
569,610,Good
570,844,Very Good
571,474,Fair
572,627,Good
573,537,Fair
574,823,Very Good
575,554,Fair
576,548,Fair
577,444,Fair
578,631,Good
579,466,Fair
580,688,Good
581,589,Fair
582,600,Fair
583,472,Fair
584,747,Very Good
585,405,Fair
586,736,Very Good
587,550,Fair
588,801,Very Good
589,616,Good
590,788,Very Good
591,551,Fair
592,626,Good
593,623,Good
594,654,Good
595,598,Fair
596,422,Fair
597,593,Fair
598,828,Very Good
599,799,Very Good
600,765,Very Good
601,641,Good
602,574,Fair
603,361,LOW
604,758,Very Good
605,675,Good
606,784,Very Good
607,578,Fair
608,723,Very Good
609,755,Very Good
610,527,Fair
611,434,Fair
612,710,Very Good
613,556,Fair
614,498,Fair
615,767,Very Good
616,635,Good
617,733,Very Good
618,864,Very Good
619,669,Good
620,531,Fair
621,833,Very Good
622,508,Fair
623,716,Very Good
624,459,Fair
625,562,Fair
626,765,Very Good
627,677,Good
628,603,Good
629,728,Very Good
630,534,Fair
631,713,Very Good
632,660,Good
633,409,Fair
634,375,LOW
635,830,Very Good
636,428,Fair
637,595,Fair
638,575,Fair
639,841,Very Good
640,425,Fair
641,867,Very Good
642,504,Fair
643,594,Fair
644,699,Good
645,539,Fair
646,749,Very Good
647,732,Very Good
648,728,Very Good
649,783,Very Good
650,711,Very Good
651,605,Good
652,716,Very Good
653,753,Very Good
654,530,Fair
655,600,Fair
656,681,Good
657,558,Fair
658,602,Good
659,811,Very Good
660,657,Good
661,537,Fair
662,708,Very Good
663,849,Very Good
664,667,Good
665,785,Very Good
666,686,Good
667,377,LOW
668,713,Very Good
669,713,Very Good
670,529,Fair
671,842,Very Good
672,585,Fair
673,353,LOW
674,843,Very Good
675,518,Fair
676,418,Fair
677,705,Very Good
678,493,Fair
679,662,Good
680,626,Good
681,780,Very Good
682,650,Good
683,561,Fair
684,511,Fair
685,735,Very Good
686,588,Fair
687,769,Very Good
688,557,Fair
689,644,Good
690,477,Fair
691,700,Good
692,590,Fair
693,578,Fair
694,603,Good
695,561,Fair
696,818,Very Good
697,520,Fair
698,412,Fair
699,829,Very Good
700,783,Very Good
701,699,Good
702,441,Fair
703,600,Fair
704,680,Good
705,697,Good
706,624,Good
707,489,Fair
708,800,Very Good
709,821,Very Good
710,645,Good
711,756,Very Good
712,812,Very Good
713,795,Very Good
714,488,Fair
715,675,Good
716,369,LOW
717,577,Fair
718,535,Fair
719,765,Very Good
720,534,Fair
721,363,LOW
722,865,Very Good
723,689,Good
724,521,Fair
725,701,Very Good
726,816,Very Good
727,766,Very Good
728,571,Fair
729,853,Very Good
730,770,Very Good
731,797,Very Good
732,785,Very Good
733,507,Fair
734,639,Good
735,513,Fair
736,451,Fair
737,442,Fair
738,575,Fair
739,470,Fair
740,641,Good
741,782,Very Good
742,778,Very Good
743,858,Very Good
744,503,Fair
745,800,Very Good
746,847,Very Good
747,622,Good
748,400,LOW
749,773,Very Good
750,615,Good
751,792,Very Good
752,630,Good
753,654,Good
754,804,Very Good
755,748,Very Good
756,499,Fair
757,594,Fair
758,682,Good
759,835,Very Good
760,454,Fair
761,850,Very Good
762,827,Very Good
763,769,Very Good
764,825,Very Good
765,613,Good
766,427,Fair
767,608,Good
768,602,Good
769,832,Very Good
770,447,Fair
771,412,Fair
772,846,Very Good
773,750,Very Good
774,514,Fair
775,762,Very Good
776,446,Fair
777,581,Fair
778,719,Very Good
779,448,Fair
780,412,Fair
781,850,Very Good
782,636,Good
783,595,Fair
784,597,Fair
785,646,Good
786,671,Good
787,758,Very Good
788,752,Very Good
789,413,Fair
790,502,Fair
791,580,Fair
792,640,Good
793,434,Fair
794,539,Fair
795,517,Fair
796,857,Very Good
797,579,Fair
798,851,Very Good
799,786,Very Good
800,740,Very Good
801,712,Very Good
802,526,Fair
803,380,LOW
804,617,Good
805,825,Very Good
806,511,Fair
807,568,Fair
808,450,Fair
809,574,Fair
810,410,Fair
811,555,Fair
812,700,Good
813,483,Fair
814,593,Fair
815,549,Fair
816,720,Very Good
817,408,Fair
818,734,Very Good
819,724,Very Good
820,709,Very Good
821,603,Good
822,774,Very Good
823,692,Good
824,601,Good
825,664,Good
826,735,Very Good
827,731,Very Good
828,658,Good
829,610,Good
830,758,Very Good
831,366,LOW
832,576,Fair
833,640,Good
834,631,Good
835,663,Good
836,674,Good
837,695,Good
838,856,Very Good
839,520,Fair
840,726,Very Good
841,763,Very Good
842,693,Good
843,808,Very Good
844,782,Very Good
845,830,Very Good
846,797,Very Good
847,732,Very Good
848,820,Very Good
849,758,Very Good
850,600,Fair
851,815,Very Good
852,791,Very Good
853,693,Good
854,681,Good
855,745,Very Good
856,478,Fair
857,385,LOW
858,554,Fair
859,721,Very Good
860,406,Fair
861,618,Good
862,565,Fair
863,539,Fair
864,565,Fair
865,507,Fair
866,569,Fair
867,710,Very Good
868,591,Fair
869,617,Good
870,823,Very Good
871,705,Very Good
872,723,Very Good
873,602,Good
874,520,Fair
875,444,Fair
876,779,Very Good
877,830,Very Good
878,770,Very Good
879,608,Good
880,589,Fair
881,583,Fair
882,683,Good
883,511,Fair
884,443,Fair
885,809,Very Good
886,751,Very Good
887,816,Very Good
888,586,Fair
889,757,Very Good
890,859,Very Good
891,430,Fair
892,614,Good
893,754,Very Good
894,781,Very Good
895,613,Good
896,639,Good
897,533,Fair
898,494,Fair
899,863,Very Good
900,662,Good
901,822,Very Good
902,822,Very Good
903,628,Good
904,821,Very Good
905,795,Very Good
906,564,Fair
907,695,Good
908,776,Very Good
909,706,Very Good
910,695,Good
911,424,Fair
912,644,Good
913,683,Good
914,731,Very Good
915,852,Very Good
916,629,Good
917,587,Fair
918,806,Very Good
919,425,Fair
920,811,Very Good
921,479,Fair
922,627,Good
923,585,Fair
924,591,Fair
925,446,Fair
926,784,Very Good
927,520,Fair
928,631,Good
929,746,Very Good
930,683,Good
931,756,Very Good
932,647,Good
933,722,Very Good
934,670,Good
935,663,Good
936,476,Fair
937,398,LOW
938,775,Very Good
939,553,Fair
940,578,Fair
941,762,Very Good
942,520,Fair
943,554,Fair
944,587,Fair
945,586,Fair
946,721,Very Good
947,458,Fair
948,597,Fair
949,636,Good
950,785,Very Good
951,520,Fair
952,707,Very Good
953,536,Fair
954,483,Fair
955,526,Fair
956,598,Fair
957,697,Good
958,570,Fair
959,654,Good
960,673,Good
961,601,Good
962,523,Fair
963,563,Fair
964,522,Fair
965,779,Very Good
966,536,Fair
967,738,Very Good
968,433,Fair
969,805,Very Good
970,499,Fair
971,701,Very Good
972,807,Very Good
973,768,Very Good
974,565,Fair
975,501,Fair
976,668,Good
977,467,Fair
978,850,Very Good
979,372,LOW
980,641,Good
981,663,Good
982,637,Good
983,749,Very Good
984,461,Fair
985,606,Good
986,816,Very Good
987,505,Fair
988,620,Good
989,494,Fair
990,727,Very Good
991,479,Fair
992,429,Fair
993,674,Good
994,655,Good
995,490,Fair
996,434,Fair
997,403,Fair
998,530,Fair
999,785,Very Good
1000,800,Very Good
1001,760,Very Good
1002,748,Very Good
1003,626,Good
1004,680,Good
1005,696,Good
1006,769,Very Good
1007,608,Good
1008,803,Very Good
1009,820,Very Good
1010,483,Fair
1011,740,Very Good
1012,631,Good
1013,589,Fair
1014,714,Very Good
1015,510,Fair
1016,589,Fair
1017,788,Very Good
1018,632,Good
1019,746,Very Good
1020,755,Very Good
1021,760,Very Good
1022,468,Fair
1023,660,Good
1024,622,Good
1025,775,Very Good
1026,715,Very Good
1027,786,Very Good
1028,550,Fair
1029,515,Fair
1030,802,Very Good
1031,565,Fair
1032,377,LOW
1033,667,Good
1034,610,Good
1035,713,Very Good
1036,748,Very Good
1037,645,Good
1038,711,Very Good
1039,400,LOW
1040,584,Fair
1041,776,Very Good
1042,711,Very Good
1043,860,Very Good
1044,672,Good
1045,621,Good
1046,614,Good
1047,854,Very Good
1048,713,Very Good
1049,469,Fair
1050,537,Fair
1051,708,Very Good
1052,483,Fair
1053,542,Fair
1054,857,Very Good
1055,746,Very Good
1056,440,Fair
1057,500,Fair
1058,672,Good
1059,602,Good
1060,797,Very Good
1061,504,Fair
1062,779,Very Good
1063,442,Fair
1064,734,Very Good
1065,366,LOW
1066,710,Very Good
1067,492,Fair
1068,747,Very Good
1069,441,Fair
1070,580,Fair
1071,746,Very Good
1072,611,Good
1073,868,Very Good
1074,500,Fair
1075,792,Very Good
1076,615,Good
1077,618,Good
1078,828,Very Good
1079,823,Very Good
1080,801,Very Good
1081,682,Good
1082,826,Very Good
1083,391,LOW
1084,626,Good
1085,439,Fair
1086,687,Good
1087,523,Fair
1088,429,Fair
1089,592,Fair
1090,522,Fair
1091,574,Fair
1092,598,Fair
1093,613,Good
1094,851,Very Good
1095,797,Very Good
1096,781,Very Good
1097,755,Very Good
1098,618,Good
1099,434,Fair
1100,666,Good
1101,869,Very Good
1102,632,Good
1103,666,Good
1104,551,Fair
1105,532,Fair
1106,627,Good
1107,835,Very Good
1108,553,Fair
1109,739,Very Good
1110,761,Very Good
1111,771,Very Good
1112,760,Very Good
1113,453,Fair
1114,490,Fair
1115,719,Very Good
1116,528,Fair
1117,684,Good
1118,571,Fair
1119,783,Very Good
1120,764,Very Good
1121,689,Good
1122,339,LOW
1123,807,Very Good
1124,797,Very Good
1125,667,Good
1126,465,Fair
1127,575,Fair
1128,540,Fair
1129,848,Very Good
1130,730,Very Good
1131,839,Very Good
1132,547,Fair
1133,449,Fair
1134,441,Fair
1135,628,Good
1136,688,Good
1137,506,Fair
1138,856,Very Good
1139,822,Very Good
1140,595,Fair
1141,868,Very Good
1142,486,Fair
1143,845,Very Good
1144,765,Very Good
1145,547,Fair
1146,477,Fair
1147,605,Good
1148,564,Fair
1149,874,Very Good
1150,786,Very Good
1151,607,Good
1152,598,Fair
1153,393,LOW
1154,691,Good
1155,564,Fair
1156,392,LOW
1157,818,Very Good
1158,836,Very Good
1159,782,Very Good
1160,823,Very Good
1161,518,Fair
1162,727,Very Good
1163,362,LOW
1164,386,LOW
1165,479,Fair
1166,749,Very Good
1167,660,Good
1168,693,Good
1169,775,Very Good
1170,773,Very Good
1171,703,Very Good
1172,655,Good
1173,606,Good
1174,632,Good
1175,714,Very Good
1176,631,Good
1177,520,Fair
1178,567,Fair
1179,647,Good
1180,665,Good
1181,871,Very Good
1182,759,Very Good
1183,366,LOW
1184,738,Very Good
1185,621,Good
1186,730,Very Good
1187,754,Very Good
1188,719,Very Good
1189,604,Good
1190,495,Fair
1191,653,Good
1192,780,Very Good
1193,738,Very Good
1194,724,Very Good
1195,434,Fair
1196,445,Fair
1197,733,Very Good
1198,538,Fair
1199,496,Fair
1200,691,Good
1201,727,Very Good
1202,878,Very Good
1203,480,Fair
1204,703,Very Good
1205,655,Good
1206,474,Fair
1207,859,Very Good
1208,675,Good
1209,592,Fair
1210,770,Very Good
1211,627,Good
1212,610,Good
1213,669,Good
1214,519,Fair
1215,686,Good
1216,668,Good
1217,633,Good
1218,496,Fair
1219,759,Very Good
1220,428,Fair
1221,534,Fair
1222,484,Fair
1223,667,Good
1224,616,Good
1225,641,Good
1226,424,Fair
1227,615,Good
1228,693,Good
1229,610,Good
1230,637,Good
1231,752,Very Good
1232,499,Fair
1233,877,Very Good
1234,608,Good
1235,777,Very Good
1236,774,Very Good
1237,762,Very Good
1238,463,Fair
1239,568,Fair
1240,645,Good
1241,735,Very Good
1242,823,Very Good
1243,833,Very Good
1244,772,Very Good
1245,783,Very Good
1246,481,Fair
1247,837,Very Good
1248,476,Fair
1249,404,Fair
1250,432,Fair
1251,686,Good
1252,481,Fair
1253,566,Fair
1254,584,Fair
1255,760,Very Good
1256,653,Good
1257,604,Good
1258,699,Good
1259,611,Good
1260,737,Very Good
1261,765,Very Good
1262,751,Very Good
1263,600,Fair
1264,571,Fair
1265,622,Good
1266,624,Good
1267,687,Good
1268,762,Very Good
1269,784,Very Good
1270,653,Good
1271,837,Very Good
1272,451,Fair
1273,810,Very Good
1274,594,Fair
1275,588,Fair
1276,607,Good
1277,809,Very Good
1278,599,Fair
1279,808,Very Good
1280,636,Good
1281,639,Good
1282,355,LOW
1283,541,Fair
1284,794,Very Good
1285,466,Fair
1286,691,Good
1287,566,Fair
1288,586,Fair
1289,553,Fair
1290,660,Good
1291,762,Very Good
1292,579,Fair
1293,712,Very Good
1294,642,Good
1295,726,Very Good
1296,730,Very Good
1297,398,LOW
1298,698,Good
1299,676,Good
1300,475,Fair
1301,598,Fair
1302,564,Fair
1303,823,Very Good
1304,567,Fair
1305,792,Very Good
1306,605,Good
1307,757,Very Good
1308,730,Very Good
1309,769,Very Good
1310,695,Good
1311,839,Very Good
1312,860,Very Good
1313,666,Good
1314,606,Good
1315,758,Very Good
1316,403,Fair
1317,460,Fair
1318,845,Very Good
1319,473,Fair
1320,514,Fair
1321,772,Very Good
1322,795,Very Good
1323,812,Very Good
1324,470,Fair
1325,588,Fair
1326,687,Good
1327,516,Fair
1328,414,Fair
1329,712,Very Good
1330,747,Very Good
1331,771,Very Good
1332,525,Fair
1333,563,Fair
1334,714,Very Good
1335,566,Fair
1336,851,Very Good
1337,579,Fair
1338,650,Good
1339,527,Fair
1340,621,Good
1341,511,Fair
1342,613,Good
1343,394,LOW
1344,768,Very Good
1345,522,Fair
1346,767,Very Good
1347,782,Very Good
1348,738,Very Good
1349,715,Very Good
1350,630,Good
1351,764,Very Good
1352,562,Fair
1353,805,Very Good
1354,875,Very Good
1355,467,Fair
1356,522,Fair
1357,751,Very Good
1358,736,Very Good
1359,742,Very Good
1360,573,Fair
1361,682,Good
1362,591,Fair
1363,742,Very Good
1364,729,Very Good
1365,772,Very Good
1366,441,Fair
1367,767,Very Good
1368,616,Good
1369,739,Very Good
1370,593,Fair
1371,684,Good
1372,529,Fair
1373,639,Good
1374,548,Fair
1375,563,Fair
1376,600,Fair
1377,776,Very Good
1378,488,Fair
1379,665,Good
1380,528,Fair
1381,517,Fair
1382,764,Very Good
1383,702,Very Good
1384,677,Good
1385,708,Very Good
1386,822,Very Good
1387,432,Fair
1388,498,Fair
1389,440,Fair
1390,543,Fair
1391,688,Good
1392,797,Very Good
1393,570,Fair
1394,800,Very Good
1395,754,Very Good
1396,504,Fair
1397,561,Fair
1398,752,Very Good
1399,864,Very Good
1400,542,Fair
1401,433,Fair
1402,678,Good
1403,566,Fair
1404,682,Good
1405,520,Fair
1406,868,Very Good
1407,731,Very Good
1408,389,LOW
1409,383,LOW
1410,706,Very Good
1411,761,Very Good
1412,763,Very Good
1413,589,Fair
1414,566,Fair
1415,384,LOW
1416,530,Fair
1417,365,LOW
1418,469,Fair
1419,561,Fair
1420,615,Good
1421,522,Fair
1422,782,Very Good
1423,817,Very Good
1424,746,Very Good
1425,773,Very Good
1426,623,Good
1427,691,Good
1428,540,Fair
1429,572,Fair
1430,681,Good
1431,522,Fair
1432,892,Very Good
1433,451,Fair
1434,680,Good
1435,453,Fair
1436,644,Good
1437,775,Very Good
1438,440,Fair
1439,674,Good
1440,789,Very Good
1441,661,Good
1442,687,Good
1443,758,Very Good
1444,490,Fair
1445,539,Fair
1446,759,Very Good
1447,721,Very Good
1448,804,Very Good
1449,586,Fair
1450,803,Very Good
1451,544,Fair
1452,802,Very Good
1453,565,Fair
1454,446,Fair
1455,849,Very Good
1456,394,LOW
1457,595,Fair
1458,760,Very Good
1459,458,Fair
1460,747,Very Good
1461,561,Fair
1462,824,Very Good
1463,524,Fair
1464,737,Very Good
1465,605,Good
1466,580,Fair
1467,740,Very Good
1468,395,LOW
1469,646,Good
1470,752,Very Good
1471,521,Fair
1472,710,Very Good
1473,648,Good
1474,615,Good
1475,603,Good
1476,407,Fair
1477,818,Very Good
1478,436,Fair
1479,643,Good
1480,438,Fair
1481,673,Good
1482,742,Very Good
1483,600,Fair
1484,586,Fair
1485,843,Very Good
1486,828,Very Good
1487,692,Good
1488,511,Fair
1489,363,LOW
1490,652,Good
1491,580,Fair
1492,705,Very Good
1493,478,Fair
1494,692,Good
1495,374,LOW
1496,773,Very Good
1497,763,Very Good
1498,604,Good
1499,633,Good
1500,756,Very Good
1501,509,Fair
1502,481,Fair
1503,441,Fair
1504,861,Very Good
1505,547,Fair
1506,619,Good
1507,448,Fair
1508,736,Very Good
1509,610,Good
1510,784,Very Good
1511,715,Very Good
1512,573,Fair
1513,589,Fair
1514,650,Good
1515,655,Good
1516,542,Fair
1517,757,Very Good
1518,406,Fair
1519,741,Very Good
1520,734,Very Good
1521,651,Good
1522,661,Good
1523,489,Fair
1524,410,Fair
1525,809,Very Good
1526,604,Good
1527,574,Fair
1528,853,Very Good
1529,483,Fair
1530,693,Good
1531,669,Good
1532,709,Very Good
1533,682,Good
1534,641,Good
1535,728,Very Good
1536,783,Very Good
1537,742,Very Good
1538,629,Good
1539,616,Good
1540,550,Fair
1541,741,Very Good
1542,744,Very Good
1543,613,Good
1544,763,Very Good
1545,603,Good
1546,583,Fair
1547,652,Good
1548,598,Fair
1549,388,LOW
1550,545,Fair
1551,493,Fair
1552,526,Fair
1553,491,Fair
1554,805,Very Good
1555,610,Good
1556,482,Fair
1557,673,Good
1558,769,Very Good
1559,790,Very Good
1560,569,Fair
1561,424,Fair
1562,779,Very Good
1563,617,Good
1564,837,Very Good
1565,700,Good
1566,735,Very Good
1567,832,Very Good
1568,875,Very Good
1569,738,Very Good
1570,638,Good
1571,779,Very Good
1572,820,Very Good
1573,811,Very Good
1574,653,Good
1575,475,Fair
1576,566,Fair
1577,554,Fair
1578,674,Good
1579,465,Fair
1580,831,Very Good
1581,752,Very Good
1582,604,Good
1583,436,Fair
1584,527,Fair
1585,519,Fair
1586,694,Good
1587,802,Very Good
1588,637,Good
1589,587,Fair
1590,829,Very Good
1591,783,Very Good
1592,705,Very Good
1593,528,Fair
1594,696,Good
1595,492,Fair
1596,606,Good
1597,665,Good
1598,519,Fair
1599,720,Very Good
1600,448,Fair
1601,437,Fair
1602,654,Good
1603,588,Fair
1604,672,Good
1605,845,Very Good
1606,853,Very Good
1607,615,Good
1608,548,Fair
1609,614,Good
1610,509,Fair
1611,807,Very Good
1612,791,Very Good
1613,703,Very Good
1614,687,Good
1615,683,Good
1616,593,Fair
1617,700,Good
1618,758,Very Good
1619,745,Very Good
1620,579,Fair
1621,399,LOW
1622,790,Very Good
1623,705,Very Good
1624,590,Fair
1625,562,Fair
1626,592,Fair
1627,479,Fair
1628,830,Very Good
1629,550,Fair
1630,778,Very Good
1631,596,Fair
1632,772,Very Good
1633,736,Very Good
1634,556,Fair
1635,405,Fair
1636,358,LOW
1637,730,Very Good
1638,631,Good
1639,616,Good
1640,587,Fair
1641,557,Fair
1642,469,Fair
1643,626,Good
1644,502,Fair
1645,744,Very Good
